Thread,Positivity Scores
23,"{'neg': 0.052, 'neu': 0.847, 'pos': 0.101, 'compound': 0.4019}"
24,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
25,"{'neg': 0.036, 'neu': 0.859, 'pos': 0.106, 'compound': 0.5927}"
26,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.8625}"
27,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
28,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.4754}"
29,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
30,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
31,"{'neg': 0.201, 'neu': 0.799, 'pos': 0.0, 'compound': -0.7003}"
32,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
33,"{'neg': 0.125, 'neu': 0.795, 'pos': 0.08, 'compound': -0.4954}"
34,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
35,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.6792}"
36,"{'neg': 0.031, 'neu': 0.969, 'pos': 0.0, 'compound': -0.0772}"
37,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
38,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.802}"
39,"{'neg': 0.113, 'neu': 0.824, 'pos': 0.064, 'compound': -0.2716}"
40,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
41,"{'neg': 0.048, 'neu': 0.952, 'pos': 0.0, 'compound': -0.2411}"
42,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.34}"
43,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.4588}"
44,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
45,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.8689}"
46,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.6597}"
47,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
48,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
49,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
50,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4215}"
51,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
52,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
53,"{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.8126}"
54,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}"
55,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4926}"
56,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.3612}"
57,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.0516}"
58,"{'neg': 0.016, 'neu': 0.924, 'pos': 0.06, 'compound': 0.5434}"
59,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.4696}"
60,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}"
61,"{'neg': 0.098, 'neu': 0.884, 'pos': 0.018, 'compound': -0.7305}"
62,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
63,"{'neg': 0.146, 'neu': 0.703, 'pos': 0.151, 'compound': 0.0258}"
64,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.34}"
65,"{'neg': 0.203, 'neu': 0.629, 'pos': 0.169, 'compound': -0.1531}"
66,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
67,"{'neg': 0.047, 'neu': 0.877, 'pos': 0.076, 'compound': 0.4678}"
68,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.8176}"
69,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
70,"{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.4753}"
71,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
72,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.757}"
73,"{'neg': 0.078, 'neu': 0.831, 'pos': 0.091, 'compound': 0.1953}"
74,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
75,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
76,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
77,"{'neg': 0.153, 'neu': 0.694, 'pos': 0.153, 'compound': 0.0}"
78,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.8658}"
79,"{'neg': 0.174, 'neu': 0.735, 'pos': 0.091, 'compound': -0.4019}"
80,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
81,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
82,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
83,"{'neg': 0.052, 'neu': 0.948, 'pos': 0.0, 'compound': -0.5153}"
84,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
85,"{'neg': 0.051, 'neu': 0.842, 'pos': 0.108, 'compound': 0.4005}"
86,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.0516}"
87,"{'neg': 0.338, 'neu': 0.375, 'pos': 0.287, 'compound': -0.1027}"
88,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.8201}"
89,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.2023}"
90,"{'neg': 0.343, 'neu': 0.657, 'pos': 0.0, 'compound': -0.6385}"
91,"{'neg': 0.067, 'neu': 0.832, 'pos': 0.101, 'compound': -0.0258}"
92,"{'neg': 0.042, 'neu': 0.958, 'pos': 0.0, 'compound': -0.2944}"
93,"{'neg': 0.074, 'neu': 0.871, 'pos': 0.055, 'compound': -0.2263}"
94,"{'neg': 0.207, 'neu': 0.615, 'pos': 0.178, 'compound': 0.1376}"
95,"{'neg': 0.107, 'neu': 0.725, 'pos': 0.168, 'compound': 0.4767}"
96,"{'neg': 0.102, 'neu': 0.735, 'pos': 0.163, 'compound': 0.4019}"
97,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.6369}"
98,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
99,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
100,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5267}"
101,"{'neg': 0.106, 'neu': 0.847, 'pos': 0.046, 'compound': -0.6199}"
102,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
103,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
104,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
105,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.8567}"
106,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
107,"{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.474}"
108,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.296}"
109,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
110,"{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.4497}"
111,"{'neg': 0.093, 'neu': 0.861, 'pos': 0.046, 'compound': -0.4019}"
112,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.316}"
113,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
114,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
115,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6705}"
116,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}"
117,"{'neg': 0.085, 'neu': 0.85, 'pos': 0.065, 'compound': -0.1759}"
118,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
119,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}"
120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
121,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.6369}"
122,"{'neg': 0.09, 'neu': 0.803, 'pos': 0.107, 'compound': 0.126}"
123,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.4404}"
124,"{'neg': 0.043, 'neu': 0.892, 'pos': 0.065, 'compound': 0.5356}"
125,"{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.1791}"
126,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
127,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
128,"{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.0772}"
129,"{'neg': 0.0, 'neu': 0.276, 'pos': 0.724, 'compound': 0.8885}"
130,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.6597}"
131,"{'neg': 0.14, 'neu': 0.718, 'pos': 0.142, 'compound': -0.1891}"
132,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
133,"{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.2732}"
134,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6369}"
135,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
136,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
137,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.4019}"
138,"{'neg': 0.077, 'neu': 0.884, 'pos': 0.04, 'compound': -0.4019}"
139,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.8105}"
140,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
141,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
142,"{'neg': 0.105, 'neu': 0.746, 'pos': 0.149, 'compound': 0.0772}"
143,"{'neg': 0.026, 'neu': 0.974, 'pos': 0.0, 'compound': -0.0572}"
144,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
145,"{'neg': 0.248, 'neu': 0.367, 'pos': 0.385, 'compound': 0.3612}"
146,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.6858}"
147,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
148,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.6553}"
149,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
150,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
151,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.7003}"
152,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
153,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
154,"{'neg': 0.106, 'neu': 0.843, 'pos': 0.051, 'compound': -0.3182}"
155,"{'neg': 0.057, 'neu': 0.721, 'pos': 0.222, 'compound': 0.7968}"
156,"{'neg': 0.033, 'neu': 0.819, 'pos': 0.148, 'compound': 0.743}"
157,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
158,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
159,"{'neg': 0.049, 'neu': 0.857, 'pos': 0.094, 'compound': 0.6694}"
160,"{'neg': 0.21, 'neu': 0.571, 'pos': 0.219, 'compound': 0.0258}"
161,"{'neg': 0.084, 'neu': 0.712, 'pos': 0.204, 'compound': 0.5719}"
162,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
163,"{'neg': 0.202, 'neu': 0.551, 'pos': 0.247, 'compound': 0.126}"
164,"{'neg': 0.022, 'neu': 0.902, 'pos': 0.076, 'compound': 0.5267}"
165,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.4767}"
166,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
167,"{'neg': 0.0, 'neu': 0.959, 'pos': 0.041, 'compound': 0.0387}"
168,"{'neg': 0.226, 'neu': 0.774, 'pos': 0.0, 'compound': -0.5423}"
169,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
170,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.3612}"
171,"{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.5719}"
172,"{'neg': 0.0, 'neu': 0.972, 'pos': 0.028, 'compound': 0.0772}"
173,"{'neg': 0.059, 'neu': 0.869, 'pos': 0.072, 'compound': 0.4137}"
174,"{'neg': 0.104, 'neu': 0.823, 'pos': 0.073, 'compound': -0.25}"
175,"{'neg': 0.047, 'neu': 0.903, 'pos': 0.05, 'compound': 0.0245}"
176,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
177,"{'neg': 0.084, 'neu': 0.702, 'pos': 0.214, 'compound': 0.9199}"
178,"{'neg': 0.046, 'neu': 0.954, 'pos': 0.0, 'compound': -0.3089}"
179,"{'neg': 0.138, 'neu': 0.828, 'pos': 0.034, 'compound': -0.7007}"
180,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
181,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
182,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
183,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
184,"{'neg': 0.116, 'neu': 0.78, 'pos': 0.104, 'compound': -0.3612}"
185,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}"
186,"{'neg': 0.233, 'neu': 0.767, 'pos': 0.0, 'compound': -0.6808}"
187,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}"
188,"{'neg': 0.069, 'neu': 0.863, 'pos': 0.069, 'compound': 0.0}"
189,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
190,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}"
191,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
192,"{'neg': 0.134, 'neu': 0.758, 'pos': 0.108, 'compound': -0.5974}"
193,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
194,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.6297}"
195,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
196,"{'neg': 0.222, 'neu': 0.693, 'pos': 0.085, 'compound': -0.5514}"
197,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
198,"{'neg': 0.026, 'neu': 0.974, 'pos': 0.0, 'compound': -0.3612}"
199,"{'neg': 0.04, 'neu': 0.821, 'pos': 0.14, 'compound': 0.81}"
200,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
201,"{'neg': 0.074, 'neu': 0.817, 'pos': 0.109, 'compound': 0.2244}"
202,"{'neg': 0.135, 'neu': 0.706, 'pos': 0.159, 'compound': 0.2023}"
203,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
204,"{'neg': 0.149, 'neu': 0.752, 'pos': 0.099, 'compound': -0.4926}"
205,"{'neg': 0.076, 'neu': 0.859, 'pos': 0.065, 'compound': -0.1027}"
206,"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.34}"
207,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.68}"
208,"{'neg': 0.574, 'neu': 0.426, 'pos': 0.0, 'compound': -0.4019}"
209,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.8807}"
210,"{'neg': 0.0, 'neu': 0.908, 'pos': 0.092, 'compound': 0.5023}"
211,"{'neg': 0.559, 'neu': 0.441, 'pos': 0.0, 'compound': -0.6202}"
212,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}"
213,"{'neg': 0.049, 'neu': 0.873, 'pos': 0.077, 'compound': 0.3442}"
214,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
215,"{'neg': 0.025, 'neu': 0.885, 'pos': 0.09, 'compound': 0.6334}"
216,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
217,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
218,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
219,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.3612}"
220,"{'neg': 0.023, 'neu': 0.884, 'pos': 0.093, 'compound': 0.7155}"
221,"{'neg': 0.113, 'neu': 0.855, 'pos': 0.031, 'compound': -0.7269}"
222,"{'neg': 0.03, 'neu': 0.97, 'pos': 0.0, 'compound': -0.2144}"
223,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.4019}"
224,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.743}"
225,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
226,"{'neg': 0.042, 'neu': 0.823, 'pos': 0.135, 'compound': 0.6808}"
227,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
228,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.4574}"
229,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
230,"{'neg': 0.038, 'neu': 0.899, 'pos': 0.063, 'compound': 0.2617}"
231,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
232,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.0772}"
233,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}"
234,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
235,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.5267}"
236,"{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.2982}"
237,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.6633}"
238,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.9062}"
239,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
240,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.5719}"
241,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}"
242,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
243,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
244,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.4019}"
245,"{'neg': 0.083, 'neu': 0.866, 'pos': 0.051, 'compound': -0.2047}"
246,"{'neg': 0.0, 'neu': 0.972, 'pos': 0.028, 'compound': 0.0772}"
247,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
248,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.7626}"
249,"{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.6124}"
250,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
251,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4404}"
252,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
253,"{'neg': 0.0, 'neu': 0.955, 'pos': 0.045, 'compound': 0.6779}"
254,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
255,"{'neg': 0.156, 'neu': 0.762, 'pos': 0.082, 'compound': -0.496}"
256,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
257,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
258,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.4767}"
259,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
260,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
261,"{'neg': 0.049, 'neu': 0.951, 'pos': 0.0, 'compound': -0.2944}"
262,"{'neg': 0.049, 'neu': 0.819, 'pos': 0.133, 'compound': 0.4932}"
263,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.4019}"
264,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
265,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
266,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.6705}"
267,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
268,"{'neg': 0.0, 'neu': 0.626, 'pos': 0.374, 'compound': 0.4574}"
269,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
270,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.784}"
271,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
272,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
273,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}"
274,"{'neg': 0.037, 'neu': 0.921, 'pos': 0.042, 'compound': 0.0933}"
275,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
276,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.6662}"
277,"{'neg': 0.038, 'neu': 0.764, 'pos': 0.198, 'compound': 0.8939}"
278,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
279,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
280,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
281,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.5927}"
282,"{'neg': 0.039, 'neu': 0.784, 'pos': 0.177, 'compound': 0.9706}"
283,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.3182}"
284,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
285,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.3612}"
286,"{'neg': 0.0, 'neu': 0.961, 'pos': 0.039, 'compound': 0.0772}"
287,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
288,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.0772}"
289,"{'neg': 0.075, 'neu': 0.908, 'pos': 0.016, 'compound': -0.6428}"
290,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4926}"
291,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
292,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
293,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.4137}"
294,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
295,"{'neg': 0.056, 'neu': 0.924, 'pos': 0.021, 'compound': -0.5413}"
296,"{'neg': 0.151, 'neu': 0.704, 'pos': 0.145, 'compound': 0.2211}"
297,"{'neg': 0.049, 'neu': 0.909, 'pos': 0.041, 'compound': -0.4096}"
298,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
299,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
300,"{'neg': 0.056, 'neu': 0.765, 'pos': 0.179, 'compound': 0.636}"
301,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.6124}"
302,"{'neg': 0.167, 'neu': 0.756, 'pos': 0.077, 'compound': -0.6808}"
303,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.8294}"
304,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
305,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
306,"{'neg': 0.0, 'neu': 0.973, 'pos': 0.027, 'compound': 0.1154}"
