Thread,Positivity Scores
46,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.9527}"
47,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
48,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.6908}"
49,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
50,"{'neg': 0.085, 'neu': 0.668, 'pos': 0.247, 'compound': 0.6284}"
51,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6369}"
52,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
53,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
54,"{'neg': 0.275, 'neu': 0.725, 'pos': 0.0, 'compound': -0.875}"
55,"{'neg': 0.146, 'neu': 0.798, 'pos': 0.056, 'compound': -0.7538}"
56,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.4767}"
57,"{'neg': 0.052, 'neu': 0.778, 'pos': 0.171, 'compound': 0.8382}"
58,"{'neg': 0.029, 'neu': 0.849, 'pos': 0.122, 'compound': 0.683}"
59,"{'neg': 0.107, 'neu': 0.82, 'pos': 0.073, 'compound': -0.9725}"
60,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.3736}"
61,"{'neg': 0.099, 'neu': 0.828, 'pos': 0.072, 'compound': -0.4314}"
62,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.3612}"
63,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.296}"
64,"{'neg': 0.103, 'neu': 0.812, 'pos': 0.085, 'compound': -0.2896}"
65,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
66,"{'neg': 0.087, 'neu': 0.695, 'pos': 0.219, 'compound': 0.8972}"
67,"{'neg': 0.0, 'neu': 0.154, 'pos': 0.846, 'compound': 0.6696}"
68,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
69,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
70,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.8156}"
71,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
72,"{'neg': 0.068, 'neu': 0.873, 'pos': 0.059, 'compound': 0.128}"
73,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.4871}"
74,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}"
75,"{'neg': 0.104, 'neu': 0.772, 'pos': 0.124, 'compound': 0.128}"
76,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.4939}"
77,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
78,"{'neg': 0.0, 'neu': 0.959, 'pos': 0.041, 'compound': 0.1511}"
79,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
80,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
81,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.802}"
82,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
83,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
84,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.4019}"
85,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.4019}"
86,"{'neg': 0.191, 'neu': 0.707, 'pos': 0.102, 'compound': -0.3085}"
87,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.8047}"
88,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
89,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
90,"{'neg': 0.093, 'neu': 0.739, 'pos': 0.167, 'compound': 0.2263}"
91,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.3751}"
92,"{'neg': 0.04, 'neu': 0.96, 'pos': 0.0, 'compound': -0.4019}"
93,"{'neg': 0.043, 'neu': 0.864, 'pos': 0.093, 'compound': 0.1431}"
94,"{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.52}"
95,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.4019}"
96,"{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.7003}"
97,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
98,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.7269}"
99,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.7418}"
100,"{'neg': 0.089, 'neu': 0.872, 'pos': 0.039, 'compound': -0.34}"
101,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
102,"{'neg': 0.018, 'neu': 0.849, 'pos': 0.133, 'compound': 0.8276}"
103,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.296}"
104,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
105,"{'neg': 0.05, 'neu': 0.95, 'pos': 0.0, 'compound': -0.4215}"
106,"{'neg': 0.051, 'neu': 0.801, 'pos': 0.148, 'compound': 0.978}"
107,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
108,"{'neg': 0.0, 'neu': 0.101, 'pos': 0.899, 'compound': 0.8356}"
109,"{'neg': 0.055, 'neu': 0.945, 'pos': 0.0, 'compound': -0.422}"
110,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
111,"{'neg': 0.043, 'neu': 0.957, 'pos': 0.0, 'compound': -0.34}"
112,"{'neg': 0.03, 'neu': 0.847, 'pos': 0.123, 'compound': 0.7469}"
113,"{'neg': 0.0, 'neu': 0.969, 'pos': 0.031, 'compound': 0.1511}"
114,"{'neg': 0.092, 'neu': 0.887, 'pos': 0.021, 'compound': -0.6369}"
115,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
116,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
117,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.163}"
118,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
119,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.25}"
120,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4404}"
121,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
122,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
123,"{'neg': 0.038, 'neu': 0.894, 'pos': 0.068, 'compound': 0.296}"
124,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.296}"
125,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.7579}"
126,"{'neg': 0.096, 'neu': 0.856, 'pos': 0.048, 'compound': -0.34}"
127,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
128,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
129,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.7213}"
130,"{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.7269}"
131,"{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.7351}"
132,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
133,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.4019}"
134,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}"
135,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}"
136,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
137,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.4019}"
138,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.6808}"
139,"{'neg': 0.076, 'neu': 0.53, 'pos': 0.394, 'compound': 0.7777}"
140,"{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.3412}"
141,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.4588}"
142,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.5267}"
143,"{'neg': 0.164, 'neu': 0.75, 'pos': 0.086, 'compound': -0.296}"
144,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}"
145,"{'neg': 0.052, 'neu': 0.847, 'pos': 0.102, 'compound': 0.9162}"
146,"{'neg': 0.125, 'neu': 0.824, 'pos': 0.05, 'compound': -0.857}"
147,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
148,"{'neg': 0.19, 'neu': 0.599, 'pos': 0.211, 'compound': 0.0541}"
149,"{'neg': 0.093, 'neu': 0.753, 'pos': 0.154, 'compound': 0.264}"
150,"{'neg': 0.052, 'neu': 0.923, 'pos': 0.025, 'compound': -0.3167}"
151,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
152,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
153,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
154,"{'neg': 0.038, 'neu': 0.904, 'pos': 0.058, 'compound': 0.4574}"
155,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
156,"{'neg': 0.09, 'neu': 0.747, 'pos': 0.163, 'compound': 0.8291}"
157,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
158,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
159,"{'neg': 0.096, 'neu': 0.904, 'pos': 0.0, 'compound': -0.3925}"
160,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.2263}"
161,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
162,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
163,"{'neg': 0.052, 'neu': 0.833, 'pos': 0.114, 'compound': 0.3818}"
164,"{'neg': 0.164, 'neu': 0.836, 'pos': 0.0, 'compound': -0.743}"
165,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4019}"
166,"{'neg': 0.172, 'neu': 0.714, 'pos': 0.113, 'compound': -0.1027}"
167,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.4215}"
168,"{'neg': 0.074, 'neu': 0.926, 'pos': 0.0, 'compound': -0.3919}"
169,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
170,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.6369}"
171,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
172,"{'neg': 0.013, 'neu': 0.885, 'pos': 0.102, 'compound': 0.8588}"
173,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.6798}"
174,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.6249}"
175,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.7229}"
176,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.3612}"
177,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
178,"{'neg': 0.128, 'neu': 0.782, 'pos': 0.091, 'compound': -0.2732}"
179,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}"
180,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
181,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
182,"{'neg': 0.06, 'neu': 0.91, 'pos': 0.03, 'compound': -0.1272}"
183,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
184,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.5423}"
185,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.4939}"
186,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
187,"{'neg': 0.093, 'neu': 0.837, 'pos': 0.071, 'compound': -0.0258}"
188,"{'neg': 0.015, 'neu': 0.848, 'pos': 0.137, 'compound': 0.9242}"
189,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.296}"
190,"{'neg': 0.046, 'neu': 0.864, 'pos': 0.091, 'compound': 0.5127}"
191,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
192,"{'neg': 0.081, 'neu': 0.812, 'pos': 0.107, 'compound': 0.1779}"
193,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.5994}"
194,"{'neg': 0.059, 'neu': 0.892, 'pos': 0.048, 'compound': -0.1431}"
195,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
196,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}"
197,"{'neg': 0.065, 'neu': 0.811, 'pos': 0.124, 'compound': 0.8673}"
198,"{'neg': 0.032, 'neu': 0.875, 'pos': 0.093, 'compound': 0.7469}"
199,"{'neg': 0.05, 'neu': 0.887, 'pos': 0.062, 'compound': 0.126}"
200,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
201,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
202,"{'neg': 0.052, 'neu': 0.926, 'pos': 0.022, 'compound': -0.4215}"
203,"{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.4497}"
204,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.5859}"
205,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
206,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.7096}"
207,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
208,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.5023}"
209,"{'neg': 0.072, 'neu': 0.878, 'pos': 0.05, 'compound': -0.1688}"
210,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.6202}"
211,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
212,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.5574}"
213,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.3612}"
214,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.3744}"
215,"{'neg': 0.127, 'neu': 0.85, 'pos': 0.023, 'compound': -0.899}"
216,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.296}"
217,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
218,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.825}"
219,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
220,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.7967}"
221,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.6908}"
222,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
223,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
224,"{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.5106}"
225,"{'neg': 0.077, 'neu': 0.809, 'pos': 0.114, 'compound': 0.3991}"
226,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.1027}"
227,"{'neg': 0.096, 'neu': 0.863, 'pos': 0.042, 'compound': -0.7391}"
228,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.5927}"
229,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.6767}"
230,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}"
231,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.6652}"
232,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.2263}"
233,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2732}"
234,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.6988}"
235,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
236,"{'neg': 0.0, 'neu': 0.955, 'pos': 0.045, 'compound': 0.2144}"
237,"{'neg': 0.099, 'neu': 0.649, 'pos': 0.252, 'compound': 0.8929}"
238,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
239,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
240,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.2789}"
241,"{'neg': 0.035, 'neu': 0.913, 'pos': 0.052, 'compound': 0.3257}"
242,"{'neg': 0.111, 'neu': 0.828, 'pos': 0.061, 'compound': -0.8541}"
243,"{'neg': 0.097, 'neu': 0.818, 'pos': 0.085, 'compound': -0.5983}"
244,"{'neg': 0.05, 'neu': 0.855, 'pos': 0.095, 'compound': 0.3361}"
245,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4329}"
246,"{'neg': 0.037, 'neu': 0.843, 'pos': 0.121, 'compound': 0.8072}"
247,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.6976}"
248,"{'neg': 0.043, 'neu': 0.857, 'pos': 0.1, 'compound': 0.514}"
249,"{'neg': 0.071, 'neu': 0.89, 'pos': 0.04, 'compound': -0.25}"
250,"{'neg': 0.06, 'neu': 0.909, 'pos': 0.031, 'compound': -0.25}"
251,"{'neg': 0.092, 'neu': 0.769, 'pos': 0.138, 'compound': 0.2732}"
252,"{'neg': 0.043, 'neu': 0.925, 'pos': 0.032, 'compound': -0.1486}"
253,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
254,"{'neg': 0.0, 'neu': 0.974, 'pos': 0.026, 'compound': 0.0772}"
255,"{'neg': 0.043, 'neu': 0.957, 'pos': 0.0, 'compound': -0.5975}"
256,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
257,"{'neg': 0.106, 'neu': 0.765, 'pos': 0.129, 'compound': 0.3182}"
258,"{'neg': 0.071, 'neu': 0.834, 'pos': 0.095, 'compound': 0.0387}"
259,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
260,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
261,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
262,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4199}"
263,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.7269}"
264,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
265,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.8539}"
266,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.34}"
267,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
268,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.3412}"
269,"{'neg': 0.076, 'neu': 0.891, 'pos': 0.033, 'compound': -0.659}"
270,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.3612}"
271,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
272,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
273,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
274,"{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.2914}"
275,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
276,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.2732}"
277,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
278,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
279,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.4588}"
280,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}"
281,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.4588}"
282,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
283,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
284,"{'neg': 0.0, 'neu': 0.521, 'pos': 0.479, 'compound': 0.5574}"
285,"{'neg': 0.148, 'neu': 0.793, 'pos': 0.059, 'compound': -0.6858}"
286,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3612}"
287,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.8176}"
288,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
289,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
290,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.2598}"
291,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
292,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
293,"{'neg': 0.09, 'neu': 0.891, 'pos': 0.018, 'compound': -0.7491}"
294,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
295,"{'neg': 0.077, 'neu': 0.885, 'pos': 0.038, 'compound': -0.3818}"
296,"{'neg': 0.142, 'neu': 0.686, 'pos': 0.172, 'compound': 0.0258}"
297,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.8519}"
298,"{'neg': 0.046, 'neu': 0.734, 'pos': 0.22, 'compound': 0.8313}"
299,"{'neg': 0.123, 'neu': 0.78, 'pos': 0.096, 'compound': -0.2721}"
300,"{'neg': 0.015, 'neu': 0.92, 'pos': 0.064, 'compound': 0.8205}"
301,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
302,"{'neg': 0.127, 'neu': 0.799, 'pos': 0.074, 'compound': -0.3127}"
303,"{'neg': 0.093, 'neu': 0.616, 'pos': 0.291, 'compound': 0.7035}"
304,"{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.5916}"
305,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
306,"{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.3089}"
