Thread,Positivity Scores
69,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
70,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
71,"{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.2617}"
72,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6597}"
73,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}"
74,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
75,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
76,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
77,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.7506}"
78,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4926}"
79,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.5994}"
80,"{'neg': 0.0, 'neu': 0.966, 'pos': 0.034, 'compound': 0.533}"
81,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
82,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}"
83,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.34}"
84,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.3182}"
85,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.8689}"
86,"{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.4329}"
87,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
88,"{'neg': 0.056, 'neu': 0.848, 'pos': 0.096, 'compound': 0.2359}"
89,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
90,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.7622}"
91,"{'neg': 0.044, 'neu': 0.87, 'pos': 0.085, 'compound': 0.3167}"
92,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7125}"
93,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
94,"{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.6283}"
95,"{'neg': 0.101, 'neu': 0.768, 'pos': 0.131, 'compound': 0.1715}"
96,"{'neg': 0.116, 'neu': 0.848, 'pos': 0.035, 'compound': -0.575}"
97,"{'neg': 0.162, 'neu': 0.694, 'pos': 0.145, 'compound': -0.0772}"
98,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}"
99,"{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.6745}"
100,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.2023}"
101,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.3182}"
102,"{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.2057}"
103,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
104,"{'neg': 0.142, 'neu': 0.818, 'pos': 0.04, 'compound': -0.6833}"
105,"{'neg': 0.077, 'neu': 0.86, 'pos': 0.064, 'compound': 0.2333}"
106,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.6369}"
107,"{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.264}"
108,"{'neg': 0.188, 'neu': 0.6, 'pos': 0.212, 'compound': -0.1027}"
109,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.25}"
110,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4329}"
111,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
112,"{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.1901}"
113,"{'neg': 0.069, 'neu': 0.859, 'pos': 0.072, 'compound': 0.0258}"
114,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}"
115,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
116,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
117,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.3067}"
118,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.7845}"
119,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2263}"
120,"{'neg': 0.037, 'neu': 0.802, 'pos': 0.16, 'compound': 0.7529}"
121,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
122,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
123,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
124,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
125,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
126,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
127,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.7906}"
128,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}"
129,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
130,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
131,"{'neg': 0.028, 'neu': 0.972, 'pos': 0.0, 'compound': -0.0516}"
132,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.8622}"
133,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
134,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
135,"{'neg': 0.05, 'neu': 0.95, 'pos': 0.0, 'compound': -0.2263}"
136,"{'neg': 0.097, 'neu': 0.618, 'pos': 0.286, 'compound': 0.5994}"
137,"{'neg': 0.098, 'neu': 0.734, 'pos': 0.167, 'compound': 0.0911}"
138,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
139,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
140,"{'neg': 0.101, 'neu': 0.84, 'pos': 0.059, 'compound': -0.128}"
141,"{'neg': 0.056, 'neu': 0.916, 'pos': 0.028, 'compound': -0.3244}"
142,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.4714}"
143,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.1531}"
144,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}"
145,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.7184}"
146,"{'neg': 0.078, 'neu': 0.756, 'pos': 0.166, 'compound': 0.4588}"
147,"{'neg': 0.12, 'neu': 0.767, 'pos': 0.113, 'compound': -0.0387}"
148,"{'neg': 0.031, 'neu': 0.871, 'pos': 0.099, 'compound': 0.6407}"
149,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3818}"
150,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
151,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
152,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.6597}"
153,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.2732}"
154,"{'neg': 0.043, 'neu': 0.831, 'pos': 0.126, 'compound': 0.8902}"
155,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
156,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.1513}"
157,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
158,"{'neg': 0.052, 'neu': 0.857, 'pos': 0.091, 'compound': -0.1058}"
159,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
160,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
161,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
162,"{'neg': 0.0, 'neu': 0.969, 'pos': 0.031, 'compound': 0.0772}"
163,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5927}"
164,"{'neg': 0.036, 'neu': 0.861, 'pos': 0.104, 'compound': 0.3899}"
165,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.7908}"
166,"{'neg': 0.069, 'neu': 0.738, 'pos': 0.193, 'compound': 0.5439}"
167,"{'neg': 0.0, 'neu': 0.968, 'pos': 0.032, 'compound': 0.4515}"
168,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.4019}"
169,"{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.0286}"
170,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
171,"{'neg': 0.017, 'neu': 0.692, 'pos': 0.291, 'compound': 0.9881}"
172,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.6908}"
173,"{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.3612}"
174,"{'neg': 0.031, 'neu': 0.969, 'pos': 0.0, 'compound': -0.0772}"
175,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
176,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
177,"{'neg': 0.047, 'neu': 0.934, 'pos': 0.02, 'compound': -0.4606}"
178,"{'neg': 0.039, 'neu': 0.843, 'pos': 0.118, 'compound': 0.594}"
179,"{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.2148}"
180,"{'neg': 0.072, 'neu': 0.721, 'pos': 0.207, 'compound': 0.6887}"
181,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
182,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.8718}"
183,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
184,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
185,"{'neg': 0.08, 'neu': 0.841, 'pos': 0.08, 'compound': 0.0018}"
186,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
187,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.6597}"
188,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
189,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
190,"{'neg': 0.101, 'neu': 0.805, 'pos': 0.094, 'compound': 0.1974}"
191,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.3716}"
192,"{'neg': 0.104, 'neu': 0.793, 'pos': 0.103, 'compound': -0.2617}"
193,"{'neg': 0.119, 'neu': 0.823, 'pos': 0.058, 'compound': -0.4215}"
194,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.34}"
195,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.6239}"
196,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
197,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
198,"{'neg': 0.019, 'neu': 0.927, 'pos': 0.054, 'compound': 0.2732}"
199,"{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.4871}"
200,"{'neg': 0.036, 'neu': 0.828, 'pos': 0.137, 'compound': 0.8779}"
201,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
202,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.4678}"
203,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.802}"
204,"{'neg': 0.031, 'neu': 0.883, 'pos': 0.086, 'compound': 0.4956}"
205,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4019}"
206,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
207,"{'neg': 0.127, 'neu': 0.704, 'pos': 0.169, 'compound': 0.3821}"
208,"{'neg': 0.057, 'neu': 0.866, 'pos': 0.078, 'compound': 0.1872}"
209,"{'neg': 0.033, 'neu': 0.967, 'pos': 0.0, 'compound': -0.1232}"
210,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6808}"
211,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
212,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.128}"
213,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.5106}"
214,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.4927}"
215,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.34}"
216,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
217,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.6652}"
218,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.4329}"
219,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.7003}"
220,"{'neg': 0.094, 'neu': 0.786, 'pos': 0.12, 'compound': 0.3111}"
221,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
222,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
223,"{'neg': 0.046, 'neu': 0.954, 'pos': 0.0, 'compound': -0.0772}"
224,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
225,"{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.2411}"
226,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.3736}"
227,"{'neg': 0.059, 'neu': 0.861, 'pos': 0.081, 'compound': 0.2593}"
228,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
229,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
230,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
231,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
232,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.3491}"
233,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.7882}"
234,"{'neg': 0.037, 'neu': 0.759, 'pos': 0.204, 'compound': 0.7725}"
235,"{'neg': 0.0, 'neu': 0.966, 'pos': 0.034, 'compound': 0.1901}"
236,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
237,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
238,"{'neg': 0.117, 'neu': 0.834, 'pos': 0.049, 'compound': -0.8618}"
239,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
240,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}"
241,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.69}"
242,"{'neg': 0.028, 'neu': 0.972, 'pos': 0.0, 'compound': -0.2033}"
243,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.7096}"
244,"{'neg': 0.107, 'neu': 0.813, 'pos': 0.08, 'compound': -0.5769}"
245,"{'neg': 0.031, 'neu': 0.878, 'pos': 0.091, 'compound': 0.6544}"
246,"{'neg': 0.062, 'neu': 0.854, 'pos': 0.084, 'compound': 0.34}"
247,"{'neg': 0.049, 'neu': 0.858, 'pos': 0.093, 'compound': 0.296}"
248,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
249,"{'neg': 0.09, 'neu': 0.829, 'pos': 0.081, 'compound': 0.1078}"
250,"{'neg': 0.106, 'neu': 0.827, 'pos': 0.067, 'compound': -0.6948}"
251,"{'neg': 0.0, 'neu': 0.264, 'pos': 0.736, 'compound': 0.4199}"
252,"{'neg': 0.108, 'neu': 0.855, 'pos': 0.037, 'compound': -0.644}"
253,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.659}"
254,"{'neg': 0.017, 'neu': 0.932, 'pos': 0.051, 'compound': 0.4199}"
255,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
256,"{'neg': 0.071, 'neu': 0.765, 'pos': 0.165, 'compound': 0.9439}"
257,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}"
258,"{'neg': 0.0, 'neu': 0.578, 'pos': 0.422, 'compound': 0.743}"
259,"{'neg': 0.131, 'neu': 0.869, 'pos': 0.0, 'compound': -0.2411}"
260,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
261,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
262,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.2263}"
263,"{'neg': 0.042, 'neu': 0.867, 'pos': 0.091, 'compound': 0.5813}"
264,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.4019}"
265,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.4199}"
266,"{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.296}"
267,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}"
268,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
269,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.6804}"
270,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.5994}"
271,"{'neg': 0.042, 'neu': 0.919, 'pos': 0.039, 'compound': -0.0516}"
272,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}"
273,"{'neg': 0.117, 'neu': 0.69, 'pos': 0.193, 'compound': 0.4939}"
274,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.6124}"
275,"{'neg': 0.03, 'neu': 0.94, 'pos': 0.03, 'compound': 0.0}"
276,"{'neg': 0.037, 'neu': 0.85, 'pos': 0.113, 'compound': 0.7717}"
277,"{'neg': 0.041, 'neu': 0.883, 'pos': 0.076, 'compound': 0.5829}"
278,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
279,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
280,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
281,"{'neg': 0.068, 'neu': 0.67, 'pos': 0.262, 'compound': 0.9399}"
282,"{'neg': 0.023, 'neu': 0.685, 'pos': 0.292, 'compound': 0.9716}"
283,"{'neg': 0.069, 'neu': 0.888, 'pos': 0.043, 'compound': 0.1695}"
284,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4201}"
285,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
286,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
287,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.3612}"
288,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
289,"{'neg': 0.064, 'neu': 0.636, 'pos': 0.3, 'compound': 0.8207}"
290,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
291,"{'neg': 0.071, 'neu': 0.846, 'pos': 0.083, 'compound': 0.2023}"
292,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4201}"
293,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.1027}"
294,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.6597}"
295,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
296,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
297,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.6597}"
298,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
299,"{'neg': 0.042, 'neu': 0.894, 'pos': 0.064, 'compound': 0.5504}"
300,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
301,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
302,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}"
303,"{'neg': 0.013, 'neu': 0.987, 'pos': 0.0, 'compound': -0.4039}"
304,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.8316}"
305,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
306,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
