Thread,Positivity Scores
28,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
29,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.7305}"
30,"{'neg': 0.055, 'neu': 0.769, 'pos': 0.177, 'compound': 0.9109}"
31,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
32,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
33,"{'neg': 0.0, 'neu': 0.433, 'pos': 0.567, 'compound': 0.847}"
34,"{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.5144}"
35,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}"
36,"{'neg': 0.032, 'neu': 0.893, 'pos': 0.075, 'compound': 0.7178}"
37,"{'neg': 0.0, 'neu': 0.431, 'pos': 0.569, 'compound': 0.765}"
38,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.5514}"
39,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
40,"{'neg': 0.156, 'neu': 0.817, 'pos': 0.027, 'compound': -0.7096}"
41,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
42,"{'neg': 0.055, 'neu': 0.865, 'pos': 0.08, 'compound': 0.3612}"
43,"{'neg': 0.122, 'neu': 0.766, 'pos': 0.113, 'compound': -0.0516}"
44,"{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.3612}"
45,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
46,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
47,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.9313}"
48,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.6767}"
49,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.69}"
50,"{'neg': 0.019, 'neu': 0.981, 'pos': 0.0, 'compound': -0.1759}"
51,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3818}"
52,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
53,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
54,"{'neg': 0.075, 'neu': 0.829, 'pos': 0.096, 'compound': -0.176}"
55,"{'neg': 0.0, 'neu': 0.962, 'pos': 0.038, 'compound': 0.1901}"
56,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
57,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
58,"{'neg': 0.023, 'neu': 0.921, 'pos': 0.056, 'compound': 0.4417}"
59,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.4404}"
60,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
61,"{'neg': 0.049, 'neu': 0.872, 'pos': 0.078, 'compound': 0.25}"
62,"{'neg': 0.064, 'neu': 0.809, 'pos': 0.127, 'compound': 0.3595}"
63,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
64,"{'neg': 0.176, 'neu': 0.64, 'pos': 0.184, 'compound': 0.0258}"
65,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.4003}"
66,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.2144}"
67,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
68,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.6369}"
69,"{'neg': 0.092, 'neu': 0.869, 'pos': 0.039, 'compound': -0.1855}"
70,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4576}"
71,"{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.4215}"
72,"{'neg': 0.026, 'neu': 0.88, 'pos': 0.094, 'compound': 0.8519}"
73,"{'neg': 0.157, 'neu': 0.642, 'pos': 0.201, 'compound': 0.1376}"
74,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.4404}"
75,"{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.6588}"
76,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}"
77,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
78,"{'neg': 0.104, 'neu': 0.765, 'pos': 0.131, 'compound': 0.2247}"
79,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.296}"
80,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
81,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
82,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
83,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.4124}"
84,"{'neg': 0.052, 'neu': 0.85, 'pos': 0.098, 'compound': 0.9277}"
85,"{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.4549}"
86,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}"
87,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
88,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
89,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}"
90,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
91,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
92,"{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.7579}"
93,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.8426}"
94,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
95,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.6652}"
96,"{'neg': 0.1, 'neu': 0.721, 'pos': 0.18, 'compound': 0.6893}"
97,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
98,"{'neg': 0.052, 'neu': 0.882, 'pos': 0.067, 'compound': -0.0772}"
99,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.7882}"
100,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
101,"{'neg': 0.093, 'neu': 0.828, 'pos': 0.079, 'compound': -0.555}"
102,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.3612}"
103,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
104,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
105,"{'neg': 0.043, 'neu': 0.957, 'pos': 0.0, 'compound': -0.1232}"
106,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}"
107,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
108,"{'neg': 0.03, 'neu': 0.947, 'pos': 0.023, 'compound': -0.1154}"
109,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
110,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.6808}"
111,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.7964}"
112,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
113,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.8949}"
114,"{'neg': 0.073, 'neu': 0.615, 'pos': 0.313, 'compound': 0.6486}"
115,"{'neg': 0.084, 'neu': 0.868, 'pos': 0.048, 'compound': -0.2168}"
116,"{'neg': 0.479, 'neu': 0.521, 'pos': 0.0, 'compound': -0.5556}"
117,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
118,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.3612}"
119,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.2406}"
120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
121,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.9829}"
122,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.6597}"
123,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4767}"
124,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.6381}"
125,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
126,"{'neg': 0.033, 'neu': 0.899, 'pos': 0.068, 'compound': 0.4561}"
127,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.865}"
128,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.1901}"
129,"{'neg': 0.069, 'neu': 0.931, 'pos': 0.0, 'compound': -0.1027}"
130,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
131,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
132,"{'neg': 0.108, 'neu': 0.853, 'pos': 0.038, 'compound': -0.5994}"
133,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.6072}"
134,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}"
135,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.0772}"
136,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.2263}"
137,"{'neg': 0.06, 'neu': 0.906, 'pos': 0.034, 'compound': -0.2071}"
138,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
139,"{'neg': 0.155, 'neu': 0.675, 'pos': 0.169, 'compound': 0.2592}"
140,"{'neg': 0.055, 'neu': 0.876, 'pos': 0.069, 'compound': 0.2382}"
141,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
142,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2732}"
143,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
144,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.2023}"
145,"{'neg': 0.0, 'neu': 0.338, 'pos': 0.662, 'compound': 0.8687}"
146,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2732}"
147,"{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.2732}"
148,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
149,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
150,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.8973}"
151,"{'neg': 0.04, 'neu': 0.96, 'pos': 0.0, 'compound': -0.4215}"
152,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
153,"{'neg': 0.09, 'neu': 0.876, 'pos': 0.035, 'compound': -0.4019}"
154,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
155,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.743}"
156,"{'neg': 0.029, 'neu': 0.906, 'pos': 0.064, 'compound': 0.465}"
157,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.6808}"
158,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
159,"{'neg': 0.127, 'neu': 0.849, 'pos': 0.024, 'compound': -0.6808}"
160,"{'neg': 0.047, 'neu': 0.872, 'pos': 0.081, 'compound': 0.2942}"
161,"{'neg': 0.21, 'neu': 0.79, 'pos': 0.0, 'compound': -0.5445}"
162,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
163,"{'neg': 0.068, 'neu': 0.845, 'pos': 0.086, 'compound': 0.3457}"
164,"{'neg': 0.066, 'neu': 0.853, 'pos': 0.081, 'compound': 0.0821}"
165,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
166,"{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.481}"
167,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5859}"
168,"{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.1027}"
169,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.6369}"
170,"{'neg': 0.053, 'neu': 0.882, 'pos': 0.065, 'compound': 0.126}"
171,"{'neg': 0.0, 'neu': 0.161, 'pos': 0.839, 'compound': 0.6369}"
172,"{'neg': 0.181, 'neu': 0.707, 'pos': 0.112, 'compound': -0.168}"
173,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.34}"
174,"{'neg': 0.066, 'neu': 0.85, 'pos': 0.084, 'compound': 0.168}"
175,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.7494}"
176,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.6652}"
177,"{'neg': 0.028, 'neu': 0.836, 'pos': 0.136, 'compound': 0.6427}"
178,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
179,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.7096}"
180,"{'neg': 0.159, 'neu': 0.775, 'pos': 0.065, 'compound': -0.466}"
181,"{'neg': 0.103, 'neu': 0.865, 'pos': 0.033, 'compound': -0.5984}"
182,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
183,"{'neg': 0.138, 'neu': 0.707, 'pos': 0.155, 'compound': 0.677}"
184,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
185,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
186,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.5106}"
187,"{'neg': 0.08, 'neu': 0.74, 'pos': 0.18, 'compound': 0.5244}"
188,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.3612}"
189,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
190,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.8316}"
191,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
192,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}"
193,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4574}"
194,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
195,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
196,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
197,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.5719}"
198,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
199,"{'neg': 0.0, 'neu': 0.968, 'pos': 0.032, 'compound': 0.1901}"
200,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
201,"{'neg': 0.056, 'neu': 0.869, 'pos': 0.074, 'compound': -0.1071}"
202,"{'neg': 0.032, 'neu': 0.968, 'pos': 0.0, 'compound': -0.2406}"
203,"{'neg': 0.0, 'neu': 0.966, 'pos': 0.034, 'compound': 0.3182}"
204,"{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.2755}"
205,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
206,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
207,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.5023}"
208,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
209,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5574}"
210,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
211,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5106}"
212,"{'neg': 0.0, 'neu': 0.988, 'pos': 0.012, 'compound': 0.0772}"
213,"{'neg': 0.065, 'neu': 0.898, 'pos': 0.038, 'compound': -0.1779}"
214,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
215,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
216,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}"
217,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
218,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.4019}"
219,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
220,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.6202}"
221,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
222,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.2732}"
223,"{'neg': 0.027, 'neu': 0.889, 'pos': 0.084, 'compound': 0.5719}"
224,"{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.743}"
225,"{'neg': 0.041, 'neu': 0.929, 'pos': 0.03, 'compound': -0.2508}"
226,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.0772}"
227,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
228,"{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.34}"
229,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.4329}"
230,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
231,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.6428}"
232,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
233,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
234,"{'neg': 0.0, 'neu': 0.527, 'pos': 0.473, 'compound': 0.6588}"
235,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
236,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
237,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.6607}"
238,"{'neg': 0.072, 'neu': 0.861, 'pos': 0.067, 'compound': 0.2643}"
239,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
240,"{'neg': 0.052, 'neu': 0.818, 'pos': 0.13, 'compound': 0.5927}"
241,"{'neg': 0.119, 'neu': 0.85, 'pos': 0.031, 'compound': -0.6597}"
242,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.5719}"
243,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.34}"
244,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.296}"
245,"{'neg': 0.084, 'neu': 0.809, 'pos': 0.107, 'compound': 0.5283}"
246,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.2023}"
247,"{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.5574}"
248,"{'neg': 0.226, 'neu': 0.774, 'pos': 0.0, 'compound': -0.5849}"
249,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.3244}"
250,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
251,"{'neg': 0.086, 'neu': 0.86, 'pos': 0.054, 'compound': -0.6186}"
252,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
253,"{'neg': 0.029, 'neu': 0.835, 'pos': 0.136, 'compound': 0.8994}"
254,"{'neg': 0.041, 'neu': 0.895, 'pos': 0.064, 'compound': -0.0908}"
255,"{'neg': 0.0, 'neu': 0.961, 'pos': 0.039, 'compound': 0.4404}"
256,"{'neg': 0.052, 'neu': 0.891, 'pos': 0.058, 'compound': 0.0717}"
257,"{'neg': 0.049, 'neu': 0.78, 'pos': 0.171, 'compound': 0.678}"
258,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.3612}"
259,"{'neg': 0.076, 'neu': 0.825, 'pos': 0.1, 'compound': 0.1779}"
260,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.6779}"
261,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.7177}"
262,"{'neg': 0.043, 'neu': 0.755, 'pos': 0.203, 'compound': 0.8926}"
263,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
264,"{'neg': 0.028, 'neu': 0.929, 'pos': 0.043, 'compound': 0.2481}"
265,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
266,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.936}"
267,"{'neg': 0.037, 'neu': 0.911, 'pos': 0.052, 'compound': 0.0994}"
268,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}"
269,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}"
270,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
271,"{'neg': 0.063, 'neu': 0.892, 'pos': 0.045, 'compound': -0.2023}"
272,"{'neg': 0.083, 'neu': 0.827, 'pos': 0.09, 'compound': 0.0923}"
273,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
274,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.504}"
275,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.2023}"
276,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
277,"{'neg': 0.0, 'neu': 0.961, 'pos': 0.039, 'compound': 0.1154}"
278,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.8674}"
279,"{'neg': 0.012, 'neu': 0.951, 'pos': 0.037, 'compound': 0.3975}"
280,"{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.3404}"
281,"{'neg': 0.088, 'neu': 0.765, 'pos': 0.147, 'compound': 0.25}"
282,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.4871}"
283,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
284,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.431}"
285,"{'neg': 0.057, 'neu': 0.877, 'pos': 0.066, 'compound': 0.1154}"
286,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
287,"{'neg': 0.0, 'neu': 0.973, 'pos': 0.027, 'compound': 0.3404}"
288,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
289,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3612}"
290,"{'neg': 0.205, 'neu': 0.723, 'pos': 0.072, 'compound': -0.7465}"
291,"{'neg': 0.0, 'neu': 0.605, 'pos': 0.395, 'compound': 0.8166}"
292,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
293,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
294,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.4696}"
295,"{'neg': 0.07, 'neu': 0.93, 'pos': 0.0, 'compound': -0.2057}"
296,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.643}"
297,"{'neg': 0.057, 'neu': 0.816, 'pos': 0.126, 'compound': 0.535}"
298,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
299,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.0772}"
300,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.296}"
301,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.4753}"
302,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.8802}"
303,"{'neg': 0.085, 'neu': 0.809, 'pos': 0.107, 'compound': 0.8941}"
304,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.5023}"
305,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.875}"
306,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}"
