Thread,Positivity Scores
1578,"{'neg': 0.028, 'neu': 0.937, 'pos': 0.035, 'compound': 0.128}"
1579,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4404}"
1580,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.6897}"
1581,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1582,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1583,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1584,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}"
1585,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1586,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.8655}"
1587,"{'neg': 0.03, 'neu': 0.932, 'pos': 0.038, 'compound': 0.1406}"
1588,"{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.3182}"
1589,"{'neg': 0.089, 'neu': 0.879, 'pos': 0.032, 'compound': -0.8481}"
1590,"{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.5023}"
1591,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.5803}"
1592,"{'neg': 0.077, 'neu': 0.763, 'pos': 0.16, 'compound': 0.4199}"
1593,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}"
1594,"{'neg': 0.014, 'neu': 0.955, 'pos': 0.031, 'compound': 0.3798}"
1595,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.3804}"
1596,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.3182}"
1597,"{'neg': 0.123, 'neu': 0.835, 'pos': 0.041, 'compound': -0.8658}"
1598,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1599,"{'neg': 0.09, 'neu': 0.91, 'pos': 0.0, 'compound': -0.7227}"
1600,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.4767}"
1601,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.8156}"
1602,"{'neg': 0.0, 'neu': 0.666, 'pos': 0.334, 'compound': 0.9111}"
1603,"{'neg': 0.088, 'neu': 0.792, 'pos': 0.12, 'compound': -0.1431}"
1604,"{'neg': 0.0, 'neu': 0.976, 'pos': 0.024, 'compound': 0.0772}"
1605,"{'neg': 0.066, 'neu': 0.907, 'pos': 0.027, 'compound': -0.7668}"
1606,"{'neg': 0.067, 'neu': 0.806, 'pos': 0.127, 'compound': 0.486}"
1607,"{'neg': 0.117, 'neu': 0.843, 'pos': 0.04, 'compound': -0.5106}"
1608,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.6187}"
1609,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}"
1610,"{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.6996}"
1611,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4515}"
1612,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.717}"
1613,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.6808}"
1614,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1615,"{'neg': 0.0, 'neu': 0.965, 'pos': 0.035, 'compound': 0.3612}"
1616,"{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.6808}"
1617,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}"
1618,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.4754}"
1619,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.8979}"
1620,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.6369}"
1621,"{'neg': 0.087, 'neu': 0.833, 'pos': 0.08, 'compound': -0.128}"
1622,"{'neg': 0.042, 'neu': 0.922, 'pos': 0.036, 'compound': 0.0098}"
1623,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.4118}"
1624,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1625,"{'neg': 0.07, 'neu': 0.93, 'pos': 0.0, 'compound': -0.0516}"
1626,"{'neg': 0.167, 'neu': 0.62, 'pos': 0.213, 'compound': 0.4592}"
1627,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}"
1628,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1629,"{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.1877}"
1630,"{'neg': 0.065, 'neu': 0.903, 'pos': 0.031, 'compound': -0.431}"
1631,"{'neg': 0.033, 'neu': 0.953, 'pos': 0.014, 'compound': -0.3939}"
1632,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.4696}"
1633,"{'neg': 0.0, 'neu': 0.981, 'pos': 0.019, 'compound': 0.0772}"
1634,"{'neg': 0.154, 'neu': 0.802, 'pos': 0.045, 'compound': -0.9054}"
1635,"{'neg': 0.011, 'neu': 0.799, 'pos': 0.19, 'compound': 0.9719}"
1636,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1637,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1638,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1639,"{'neg': 0.058, 'neu': 0.819, 'pos': 0.122, 'compound': 0.8979}"
1640,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4754}"
1641,"{'neg': 0.026, 'neu': 0.941, 'pos': 0.034, 'compound': 0.168}"
1642,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.7184}"
1643,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1644,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.8079}"
1645,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.3899}"
1646,"{'neg': 0.053, 'neu': 0.924, 'pos': 0.023, 'compound': -0.3164}"
1647,"{'neg': 0.051, 'neu': 0.871, 'pos': 0.078, 'compound': 0.1027}"
1648,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1649,"{'neg': 0.161, 'neu': 0.509, 'pos': 0.331, 'compound': 0.2516}"
1650,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1651,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.8225}"
1652,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}"
1653,"{'neg': 0.049, 'neu': 0.882, 'pos': 0.069, 'compound': 0.2755}"
1654,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.6597}"
1655,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.4017}"
1656,"{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.2982}"
1657,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1658,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1659,"{'neg': 0.041, 'neu': 0.942, 'pos': 0.017, 'compound': -0.5019}"
1660,"{'neg': 0.0, 'neu': 0.966, 'pos': 0.034, 'compound': 0.2144}"
1661,"{'neg': 0.037, 'neu': 0.9, 'pos': 0.063, 'compound': 0.5492}"
1662,"{'neg': 0.016, 'neu': 0.943, 'pos': 0.042, 'compound': 0.2505}"
1663,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1664,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1665,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}"
1666,"{'neg': 0.043, 'neu': 0.9, 'pos': 0.056, 'compound': -0.0516}"
1667,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.3818}"
1668,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}"
1669,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.5994}"
1670,"{'neg': 0.047, 'neu': 0.868, 'pos': 0.085, 'compound': 0.2375}"
1671,"{'neg': 0.291, 'neu': 0.465, 'pos': 0.244, 'compound': -0.1027}"
1672,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.2235}"
1673,"{'neg': 0.046, 'neu': 0.954, 'pos': 0.0, 'compound': -0.3818}"
1674,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.0572}"
1675,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1676,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}"
1677,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1678,"{'neg': 0.104, 'neu': 0.695, 'pos': 0.201, 'compound': 0.3612}"
1679,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.2732}"
1680,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.34}"
1681,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}"
1682,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.5106}"
1683,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1684,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1685,"{'neg': 0.023, 'neu': 0.915, 'pos': 0.062, 'compound': 0.2919}"
1686,"{'neg': 0.052, 'neu': 0.948, 'pos': 0.0, 'compound': -0.2584}"
1687,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1688,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.296}"
1689,"{'neg': 0.052, 'neu': 0.948, 'pos': 0.0, 'compound': -0.34}"
1690,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.7227}"
1691,"{'neg': 0.0, 'neu': 0.959, 'pos': 0.041, 'compound': 0.1027}"
1692,"{'neg': 0.043, 'neu': 0.915, 'pos': 0.043, 'compound': 0.0}"
1693,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.7351}"
1694,"{'neg': 0.0, 'neu': 0.239, 'pos': 0.761, 'compound': 0.4926}"
1695,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.5719}"
1696,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.8181}"
1697,"{'neg': 0.114, 'neu': 0.777, 'pos': 0.108, 'compound': -0.6072}"
1698,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.6326}"
1699,"{'neg': 0.04, 'neu': 0.93, 'pos': 0.03, 'compound': -0.1457}"
1700,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1701,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1702,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1703,"{'neg': 0.144, 'neu': 0.826, 'pos': 0.03, 'compound': -0.8074}"
1704,"{'neg': 0.275, 'neu': 0.725, 'pos': 0.0, 'compound': -0.2263}"
1705,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1706,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.7845}"
1707,"{'neg': 0.056, 'neu': 0.921, 'pos': 0.023, 'compound': -0.3871}"
1708,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.3818}"
1709,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1710,"{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.9584}"
1711,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.1901}"
1712,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1713,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.2263}"
1714,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.5106}"
1715,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1716,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1717,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.5574}"
1718,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.6476}"
1719,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1720,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.4329}"
1721,"{'neg': 0.057, 'neu': 0.774, 'pos': 0.169, 'compound': 0.5346}"
1722,"{'neg': 0.032, 'neu': 0.968, 'pos': 0.0, 'compound': -0.2769}"
1723,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.1511}"
1724,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1725,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}"
1726,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1727,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
1728,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1729,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.3893}"
1730,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1731,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.9382}"
1732,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1733,"{'neg': 0.153, 'neu': 0.81, 'pos': 0.037, 'compound': -0.9422}"
1734,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.7351}"
1735,"{'neg': 0.226, 'neu': 0.679, 'pos': 0.095, 'compound': -0.4678}"
1736,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.6798}"
1737,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.4926}"
1738,"{'neg': 0.065, 'neu': 0.858, 'pos': 0.077, 'compound': 0.6381}"
1739,"{'neg': 0.061, 'neu': 0.866, 'pos': 0.073, 'compound': 0.1068}"
1740,"{'neg': 0.0, 'neu': 0.973, 'pos': 0.027, 'compound': 0.0387}"
1741,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1742,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.5803}"
1743,"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.6868}"
1744,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}"
1745,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1746,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}"
1747,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.7027}"
1748,"{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.0516}"
1749,"{'neg': 0.092, 'neu': 0.847, 'pos': 0.061, 'compound': -0.2263}"
1750,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1751,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1752,"{'neg': 0.015, 'neu': 0.898, 'pos': 0.087, 'compound': 0.8167}"
1753,"{'neg': 0.145, 'neu': 0.782, 'pos': 0.073, 'compound': -0.501}"
1754,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1755,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.4199}"
1756,"{'neg': 0.053, 'neu': 0.921, 'pos': 0.027, 'compound': -0.104}"
1757,"{'neg': 0.045, 'neu': 0.801, 'pos': 0.154, 'compound': 0.5774}"
1758,"{'neg': 0.06, 'neu': 0.911, 'pos': 0.029, 'compound': -0.4767}"
1759,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2023}"
1760,"{'neg': 0.0, 'neu': 0.962, 'pos': 0.038, 'compound': 0.2982}"
1761,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.3612}"
1762,"{'neg': 0.031, 'neu': 0.938, 'pos': 0.032, 'compound': 0.0258}"
1763,"{'neg': 0.0, 'neu': 0.481, 'pos': 0.519, 'compound': 0.6588}"
1764,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1765,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1766,"{'neg': 0.105, 'neu': 0.874, 'pos': 0.021, 'compound': -0.6956}"
1767,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3595}"
1768,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1769,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1770,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.9493}"
1771,"{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.2912}"
1772,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1773,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.4926}"
1774,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1775,"{'neg': 0.019, 'neu': 0.906, 'pos': 0.076, 'compound': 0.6476}"
1776,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.8689}"
1777,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1778,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1779,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1780,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1781,"{'neg': 0.014, 'neu': 0.873, 'pos': 0.113, 'compound': 0.831}"
1782,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1783,"{'neg': 0.062, 'neu': 0.842, 'pos': 0.095, 'compound': 0.5705}"
1784,"{'neg': 0.048, 'neu': 0.907, 'pos': 0.045, 'compound': -0.0631}"
1785,"{'neg': 0.0, 'neu': 0.91, 'pos': 0.09, 'compound': 0.4329}"
1786,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.8074}"
1787,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1788,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.5093}"
1789,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1790,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.8625}"
1791,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1792,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}"
1793,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.4926}"
1794,"{'neg': 0.035, 'neu': 0.889, 'pos': 0.076, 'compound': 0.3766}"
1795,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1796,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1797,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.3527}"
1798,"{'neg': 0.042, 'neu': 0.883, 'pos': 0.075, 'compound': 0.3818}"
1799,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1800,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}"
1801,"{'neg': 0.086, 'neu': 0.73, 'pos': 0.184, 'compound': 0.4767}"
1802,"{'neg': 0.041, 'neu': 0.959, 'pos': 0.0, 'compound': -0.2136}"
1803,"{'neg': 0.089, 'neu': 0.787, 'pos': 0.125, 'compound': 0.0258}"
1804,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}"
1805,"{'neg': 0.034, 'neu': 0.799, 'pos': 0.166, 'compound': 0.8817}"
1806,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.3802}"
1807,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1808,"{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.4215}"
1809,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
1810,"{'neg': 0.024, 'neu': 0.93, 'pos': 0.046, 'compound': 0.3818}"
1811,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}"
1812,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3506}"
1813,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1814,"{'neg': 0.109, 'neu': 0.8, 'pos': 0.091, 'compound': 0.1027}"
1815,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.4497}"
1816,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1817,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4201}"
1818,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1819,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.5927}"
1820,"{'neg': 0.058, 'neu': 0.895, 'pos': 0.047, 'compound': -0.1007}"
1821,"{'neg': 0.044, 'neu': 0.892, 'pos': 0.064, 'compound': 0.1531}"
1822,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1823,"{'neg': 0.034, 'neu': 0.914, 'pos': 0.052, 'compound': 0.2858}"
1824,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1825,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1826,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1827,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1828,"{'neg': 0.347, 'neu': 0.653, 'pos': 0.0, 'compound': -0.1511}"
1829,"{'neg': 0.08, 'neu': 0.821, 'pos': 0.099, 'compound': 0.2263}"
1830,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1831,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1832,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.4215}"
1833,"{'neg': 0.045, 'neu': 0.626, 'pos': 0.329, 'compound': 0.8466}"
1834,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.9116}"
1835,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1836,"{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.3612}"
1837,"{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.5719}"
1838,"{'neg': 0.061, 'neu': 0.86, 'pos': 0.079, 'compound': 0.3818}"
1839,"{'neg': 0.074, 'neu': 0.926, 'pos': 0.0, 'compound': -0.5511}"
1840,"{'neg': 0.104, 'neu': 0.811, 'pos': 0.086, 'compound': 0.0062}"
1841,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.2263}"
1842,"{'neg': 0.171, 'neu': 0.695, 'pos': 0.134, 'compound': -0.1779}"
1843,"{'neg': 0.068, 'neu': 0.913, 'pos': 0.019, 'compound': -0.5423}"
1844,"{'neg': 0.0, 'neu': 0.964, 'pos': 0.036, 'compound': 0.2732}"
1845,"{'neg': 0.063, 'neu': 0.824, 'pos': 0.113, 'compound': 0.5733}"
1846,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1847,"{'neg': 0.047, 'neu': 0.87, 'pos': 0.083, 'compound': 0.2732}"
1848,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1849,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.9254}"
1850,"{'neg': 0.021, 'neu': 0.85, 'pos': 0.129, 'compound': 0.6428}"
1851,"{'neg': 0.037, 'neu': 0.769, 'pos': 0.194, 'compound': 0.8225}"
1852,"{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.4696}"
1853,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.743}"
1854,"{'neg': 0.437, 'neu': 0.563, 'pos': 0.0, 'compound': -0.5664}"
1855,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.7622}"
1856,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.5023}"
1857,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.5423}"
1858,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1859,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.8016}"
1860,"{'neg': 0.07, 'neu': 0.89, 'pos': 0.04, 'compound': -0.3825}"
1861,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1862,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.5051}"
1863,"{'neg': 0.09, 'neu': 0.846, 'pos': 0.065, 'compound': -0.5423}"
1864,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1865,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1866,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1867,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1868,"{'neg': 0.02, 'neu': 0.872, 'pos': 0.108, 'compound': 0.6767}"
1869,"{'neg': 0.178, 'neu': 0.729, 'pos': 0.093, 'compound': -0.6278}"
1870,"{'neg': 0.025, 'neu': 0.932, 'pos': 0.043, 'compound': 0.3612}"
1871,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.7717}"
1872,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.5927}"
1873,"{'neg': 0.081, 'neu': 0.919, 'pos': 0.0, 'compound': -0.3818}"
1874,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.264}"
1875,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3612}"
1876,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
