Thread,Positivity Scores
159,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}"
160,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
161,"{'neg': 0.026, 'neu': 0.909, 'pos': 0.065, 'compound': 0.5255}"
162,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.4404}"
163,"{'neg': 0.068, 'neu': 0.755, 'pos': 0.177, 'compound': 0.2263}"
164,"{'neg': 0.124, 'neu': 0.773, 'pos': 0.103, 'compound': -0.128}"
165,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.4588}"
166,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.8248}"
167,"{'neg': 0.062, 'neu': 0.788, 'pos': 0.15, 'compound': 0.5959}"
168,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
169,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
170,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}"
171,"{'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.7263}"
172,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.4329}"
173,"{'neg': 0.037, 'neu': 0.907, 'pos': 0.056, 'compound': 0.2621}"
174,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.69}"
175,"{'neg': 0.082, 'neu': 0.86, 'pos': 0.058, 'compound': -0.2359}"
176,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
177,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
178,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.4404}"
179,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
180,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
181,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
182,"{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.5023}"
183,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4019}"
184,"{'neg': 0.022, 'neu': 0.876, 'pos': 0.103, 'compound': 0.5871}"
185,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.5228}"
186,"{'neg': 0.042, 'neu': 0.87, 'pos': 0.088, 'compound': 0.6601}"
187,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4404}"
188,"{'neg': 0.045, 'neu': 0.955, 'pos': 0.0, 'compound': -0.1779}"
189,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
190,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
191,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.7438}"
192,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.3094}"
193,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.6597}"
194,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.34}"
195,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
196,"{'neg': 0.059, 'neu': 0.796, 'pos': 0.144, 'compound': 0.782}"
197,"{'neg': 0.132, 'neu': 0.549, 'pos': 0.319, 'compound': 0.4019}"
198,"{'neg': 0.142, 'neu': 0.684, 'pos': 0.175, 'compound': 0.0772}"
199,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
200,"{'neg': 0.067, 'neu': 0.929, 'pos': 0.004, 'compound': -0.9388}"
201,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.6966}"
202,"{'neg': 0.036, 'neu': 0.902, 'pos': 0.063, 'compound': 0.2846}"
203,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}"
204,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.5362}"
205,"{'neg': 0.056, 'neu': 0.882, 'pos': 0.062, 'compound': 0.069}"
206,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4199}"
207,"{'neg': 0.061, 'neu': 0.827, 'pos': 0.111, 'compound': 0.3339}"
208,"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.6915}"
209,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.6486}"
210,"{'neg': 0.062, 'neu': 0.813, 'pos': 0.126, 'compound': 0.3818}"
211,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
212,"{'neg': 0.126, 'neu': 0.732, 'pos': 0.142, 'compound': 0.3504}"
213,"{'neg': 0.0, 'neu': 0.528, 'pos': 0.472, 'compound': 0.891}"
214,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.9666}"
215,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.5719}"
216,"{'neg': 0.0, 'neu': 0.962, 'pos': 0.038, 'compound': 0.191}"
217,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.8513}"
218,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.4215}"
219,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.4871}"
220,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4215}"
221,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.5499}"
222,"{'neg': 0.092, 'neu': 0.845, 'pos': 0.062, 'compound': -0.1608}"
223,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
224,"{'neg': 0.038, 'neu': 0.909, 'pos': 0.053, 'compound': 0.2263}"
225,"{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.875}"
226,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
227,"{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.3491}"
228,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
229,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.1779}"
230,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
231,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.5267}"
232,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.7149}"
233,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}"
234,"{'neg': 0.089, 'neu': 0.819, 'pos': 0.093, 'compound': 0.0258}"
235,"{'neg': 0.077, 'neu': 0.79, 'pos': 0.133, 'compound': 0.3182}"
236,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}"
237,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.296}"
238,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.2462}"
239,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.3736}"
240,"{'neg': 0.079, 'neu': 0.596, 'pos': 0.325, 'compound': 0.5719}"
241,"{'neg': 0.022, 'neu': 0.942, 'pos': 0.037, 'compound': 0.2168}"
242,"{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.7131}"
243,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.7269}"
244,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
245,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
246,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.1027}"
247,"{'neg': 0.032, 'neu': 0.83, 'pos': 0.137, 'compound': 0.796}"
248,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
249,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
250,"{'neg': 0.06, 'neu': 0.863, 'pos': 0.078, 'compound': 0.3678}"
251,"{'neg': 0.042, 'neu': 0.846, 'pos': 0.112, 'compound': 0.8907}"
252,"{'neg': 0.042, 'neu': 0.888, 'pos': 0.07, 'compound': 0.4039}"
253,"{'neg': 0.074, 'neu': 0.803, 'pos': 0.123, 'compound': 0.2675}"
254,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
255,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
256,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.9111}"
257,"{'neg': 0.0, 'neu': 0.966, 'pos': 0.034, 'compound': 0.2263}"
258,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.6369}"
259,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
260,"{'neg': 0.062, 'neu': 0.87, 'pos': 0.069, 'compound': 0.0516}"
261,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.7003}"
262,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.7845}"
263,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.6767}"
264,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.5789}"
265,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.7717}"
266,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.34}"
267,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
268,"{'neg': 0.057, 'neu': 0.844, 'pos': 0.098, 'compound': 0.3313}"
269,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
270,"{'neg': 0.0, 'neu': 0.967, 'pos': 0.033, 'compound': 0.1901}"
271,"{'neg': 0.07, 'neu': 0.833, 'pos': 0.097, 'compound': 0.1027}"
272,"{'neg': 0.0, 'neu': 0.268, 'pos': 0.732, 'compound': 0.8016}"
273,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.5106}"
274,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}"
275,"{'neg': 0.082, 'neu': 0.847, 'pos': 0.072, 'compound': 0.128}"
276,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3802}"
277,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
278,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.4588}"
279,"{'neg': 0.047, 'neu': 0.719, 'pos': 0.234, 'compound': 0.9491}"
280,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.8625}"
281,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.4215}"
282,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.3527}"
283,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5859}"
284,"{'neg': 0.1, 'neu': 0.805, 'pos': 0.096, 'compound': -0.0258}"
285,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.6808}"
286,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
287,"{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.7989}"
288,"{'neg': 0.217, 'neu': 0.664, 'pos': 0.119, 'compound': -0.296}"
289,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.2023}"
290,"{'neg': 0.012, 'neu': 0.916, 'pos': 0.072, 'compound': 0.8426}"
291,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.631}"
292,"{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.4767}"
293,"{'neg': 0.05, 'neu': 0.877, 'pos': 0.073, 'compound': 0.3071}"
294,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
295,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.5514}"
296,"{'neg': 0.0, 'neu': 0.366, 'pos': 0.634, 'compound': 0.6369}"
297,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.296}"
298,"{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.2263}"
299,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
300,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
301,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.4588}"
302,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4329}"
303,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
304,"{'neg': 0.048, 'neu': 0.905, 'pos': 0.046, 'compound': -0.016}"
305,"{'neg': 0.0, 'neu': 0.964, 'pos': 0.036, 'compound': 0.188}"
