Thread,Positivity Scores
790,"{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.34}"
791,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
792,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
793,"{'neg': 0.065, 'neu': 0.888, 'pos': 0.047, 'compound': -0.075}"
794,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.4137}"
795,"{'neg': 0.061, 'neu': 0.91, 'pos': 0.03, 'compound': -0.4871}"
796,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.3612}"
797,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
798,"{'neg': 0.059, 'neu': 0.796, 'pos': 0.145, 'compound': 0.6385}"
799,"{'neg': 0.225, 'neu': 0.642, 'pos': 0.133, 'compound': -0.25}"
800,"{'neg': 0.116, 'neu': 0.831, 'pos': 0.053, 'compound': -0.3314}"
801,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}"
802,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
803,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.4939}"
804,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.2023}"
805,"{'neg': 0.093, 'neu': 0.761, 'pos': 0.145, 'compound': 0.128}"
806,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}"
807,"{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.3691}"
808,"{'neg': 0.084, 'neu': 0.783, 'pos': 0.133, 'compound': 0.0772}"
809,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.0772}"
810,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
811,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.4215}"
812,"{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.5859}"
813,"{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.7003}"
814,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
815,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.7096}"
816,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.3204}"
817,"{'neg': 0.201, 'neu': 0.608, 'pos': 0.192, 'compound': -0.0706}"
818,"{'neg': 0.04, 'neu': 0.922, 'pos': 0.038, 'compound': -0.0258}"
819,"{'neg': 0.0, 'neu': 0.964, 'pos': 0.036, 'compound': 0.3164}"
820,"{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.2382}"
821,"{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.4019}"
822,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
823,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.7096}"
824,"{'neg': 0.069, 'neu': 0.692, 'pos': 0.239, 'compound': 0.4946}"
825,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
826,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
827,"{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.3071}"
828,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.5023}"
829,"{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.9638}"
830,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.8305}"
831,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}"
832,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
833,"{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.8602}"
834,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
835,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.5323}"
836,"{'neg': 0.046, 'neu': 0.954, 'pos': 0.0, 'compound': -0.1232}"
837,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}"
838,"{'neg': 0.07, 'neu': 0.817, 'pos': 0.113, 'compound': 0.1462}"
839,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.0572}"
840,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
841,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
842,"{'neg': 0.0, 'neu': 0.937, 'pos': 0.063, 'compound': 0.1406}"
843,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4926}"
844,"{'neg': 0.0, 'neu': 0.982, 'pos': 0.018, 'compound': 0.0772}"
845,"{'neg': 0.0, 'neu': 0.968, 'pos': 0.032, 'compound': 0.0258}"
846,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
847,"{'neg': 0.089, 'neu': 0.821, 'pos': 0.089, 'compound': 0.0}"
848,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.7227}"
849,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
850,"{'neg': 0.02, 'neu': 0.852, 'pos': 0.128, 'compound': 0.8062}"
851,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.7644}"
852,"{'neg': 0.052, 'neu': 0.948, 'pos': 0.0, 'compound': -0.4423}"
853,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
854,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
855,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
856,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
857,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
858,"{'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.8356}"
859,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.9114}"
860,"{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.4404}"
861,"{'neg': 0.062, 'neu': 0.804, 'pos': 0.135, 'compound': 0.4724}"
862,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
863,"{'neg': 0.031, 'neu': 0.928, 'pos': 0.041, 'compound': -0.2413}"
864,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
865,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}"
866,"{'neg': 0.0, 'neu': 0.254, 'pos': 0.746, 'compound': 0.8313}"
867,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
868,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
869,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.6697}"
870,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
871,"{'neg': 0.371, 'neu': 0.0, 'pos': 0.629, 'compound': 0.2263}"
872,"{'neg': 0.033, 'neu': 0.879, 'pos': 0.088, 'compound': 0.5719}"
873,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.34}"
874,"{'neg': 0.019, 'neu': 0.908, 'pos': 0.073, 'compound': 0.7269}"
875,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.3818}"
876,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
877,"{'neg': 0.0, 'neu': 0.421, 'pos': 0.579, 'compound': 0.6705}"
878,"{'neg': 0.097, 'neu': 0.903, 'pos': 0.0, 'compound': -0.5499}"
879,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.296}"
880,"{'neg': 0.041, 'neu': 0.861, 'pos': 0.097, 'compound': 0.4588}"
881,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
882,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.4404}"
883,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.2023}"
884,"{'neg': 0.017, 'neu': 0.826, 'pos': 0.157, 'compound': 0.9304}"
885,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
886,"{'neg': 0.066, 'neu': 0.838, 'pos': 0.096, 'compound': 0.1573}"
887,"{'neg': 0.038, 'neu': 0.862, 'pos': 0.099, 'compound': 0.713}"
888,"{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.481}"
889,"{'neg': 0.036, 'neu': 0.895, 'pos': 0.069, 'compound': 0.4208}"
890,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
891,"{'neg': 0.145, 'neu': 0.773, 'pos': 0.081, 'compound': -0.1901}"
892,"{'neg': 0.086, 'neu': 0.787, 'pos': 0.127, 'compound': 0.2444}"
893,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.3612}"
894,"{'neg': 0.047, 'neu': 0.953, 'pos': 0.0, 'compound': -0.5803}"
895,"{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.4019}"
896,"{'neg': 0.099, 'neu': 0.862, 'pos': 0.039, 'compound': -0.4456}"
897,"{'neg': 0.03, 'neu': 0.866, 'pos': 0.105, 'compound': 0.7323}"
898,"{'neg': 0.044, 'neu': 0.829, 'pos': 0.127, 'compound': 0.4588}"
899,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
900,"{'neg': 0.051, 'neu': 0.833, 'pos': 0.116, 'compound': 0.4215}"
901,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}"
902,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.5514}"
903,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.4497}"
904,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.296}"
905,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
906,"{'neg': 0.072, 'neu': 0.86, 'pos': 0.068, 'compound': -0.1748}"
907,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}"
908,"{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.8271}"
909,"{'neg': 0.021, 'neu': 0.911, 'pos': 0.069, 'compound': 0.5803}"
910,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
911,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.7712}"
912,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
913,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
914,"{'neg': 0.047, 'neu': 0.872, 'pos': 0.081, 'compound': 0.3939}"
915,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.5574}"
916,"{'neg': 0.068, 'neu': 0.798, 'pos': 0.134, 'compound': 0.4522}"
917,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
918,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
919,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
920,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.0772}"
921,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
922,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.5719}"
923,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
924,"{'neg': 0.075, 'neu': 0.801, 'pos': 0.124, 'compound': 0.25}"
925,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
926,"{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.631}"
927,"{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.4215}"
928,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
929,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
930,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
931,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
932,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
933,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.4215}"
934,"{'neg': 0.233, 'neu': 0.593, 'pos': 0.174, 'compound': -0.3612}"
935,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.3595}"
936,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4215}"
937,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.6249}"
938,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.7602}"
939,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.7876}"
940,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.6705}"
941,"{'neg': 0.139, 'neu': 0.758, 'pos': 0.103, 'compound': -0.168}"
942,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.5514}"
943,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}"
944,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
945,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
946,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.4588}"
947,"{'neg': 0.045, 'neu': 0.852, 'pos': 0.103, 'compound': 0.4973}"
948,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
949,"{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.3865}"
950,"{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.6652}"
951,"{'neg': 0.029, 'neu': 0.865, 'pos': 0.106, 'compound': 0.9179}"
952,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.4767}"
953,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
954,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
955,"{'neg': 0.103, 'neu': 0.826, 'pos': 0.071, 'compound': -0.2755}"
956,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.6705}"
957,"{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.2263}"
958,"{'neg': 0.071, 'neu': 0.9, 'pos': 0.03, 'compound': -0.3716}"
959,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.5859}"
960,"{'neg': 0.079, 'neu': 0.791, 'pos': 0.13, 'compound': 0.1091}"
961,"{'neg': 0.122, 'neu': 0.78, 'pos': 0.098, 'compound': -0.128}"
962,"{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.4329}"
963,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
964,"{'neg': 0.11, 'neu': 0.816, 'pos': 0.073, 'compound': -0.2263}"
965,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.2755}"
966,"{'neg': 0.0, 'neu': 0.908, 'pos': 0.092, 'compound': 0.4137}"
967,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.1695}"
968,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
969,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
970,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.6476}"
971,"{'neg': 0.236, 'neu': 0.641, 'pos': 0.123, 'compound': -0.6574}"
972,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
973,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.6901}"
974,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.882}"
975,"{'neg': 0.076, 'neu': 0.825, 'pos': 0.099, 'compound': 0.2263}"
976,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.3612}"
977,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.875}"
978,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
979,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.9118}"
980,"{'neg': 0.125, 'neu': 0.729, 'pos': 0.146, 'compound': 0.1012}"
981,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
982,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
983,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
984,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
985,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.2732}"
986,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
987,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
988,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.3182}"
989,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.2869}"
990,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}"
991,"{'neg': 0.124, 'neu': 0.708, 'pos': 0.169, 'compound': 0.4835}"
992,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
993,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
994,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.6946}"
995,"{'neg': 0.084, 'neu': 0.771, 'pos': 0.145, 'compound': 0.5204}"
996,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
997,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
998,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.9468}"
999,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.8608}"
1000,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}"
1001,"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.565}"
1002,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1003,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1004,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.7142}"
1005,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1006,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1007,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1008,"{'neg': 0.055, 'neu': 0.876, 'pos': 0.069, 'compound': 0.3729}"
1009,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.8456}"
1010,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1011,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1012,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.7245}"
1013,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.6808}"
1014,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.7419}"
1015,"{'neg': 0.065, 'neu': 0.797, 'pos': 0.138, 'compound': 0.3612}"
1016,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.5267}"
1017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1018,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5719}"
1019,"{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.3818}"
1020,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1021,"{'neg': 0.013, 'neu': 0.938, 'pos': 0.049, 'compound': 0.6968}"
1022,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.25}"
1023,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1024,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.4019}"
1025,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1026,"{'neg': 0.45, 'neu': 0.55, 'pos': 0.0, 'compound': -0.7618}"
1027,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1028,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.2023}"
1029,"{'neg': 0.083, 'neu': 0.882, 'pos': 0.035, 'compound': -0.7053}"
1030,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.6486}"
1031,"{'neg': 0.159, 'neu': 0.841, 'pos': 0.0, 'compound': -0.6249}"
1032,"{'neg': 0.086, 'neu': 0.828, 'pos': 0.086, 'compound': 0.0}"
1033,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1034,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1035,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.7319}"
1036,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1037,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.6486}"
1038,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}"
1039,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1040,"{'neg': 0.058, 'neu': 0.883, 'pos': 0.059, 'compound': 0.0098}"
1041,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1042,"{'neg': 0.169, 'neu': 0.831, 'pos': 0.0, 'compound': -0.1139}"
1043,"{'neg': 0.082, 'neu': 0.854, 'pos': 0.063, 'compound': -0.3527}"
1044,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3182}"
1045,"{'neg': 0.145, 'neu': 0.414, 'pos': 0.441, 'compound': 0.5106}"
1046,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1047,"{'neg': 0.229, 'neu': 0.691, 'pos': 0.081, 'compound': -0.418}"
1048,"{'neg': 0.0, 'neu': 0.961, 'pos': 0.039, 'compound': 0.168}"
1049,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1050,"{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.25}"
1051,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1052,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1053,"{'neg': 0.039, 'neu': 0.94, 'pos': 0.022, 'compound': -0.2263}"
1054,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}"
1055,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1056,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1057,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1058,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.8823}"
1059,"{'neg': 0.131, 'neu': 0.869, 'pos': 0.0, 'compound': -0.6635}"
1060,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1061,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.5719}"
1062,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1063,"{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.2235}"
1064,"{'neg': 0.048, 'neu': 0.845, 'pos': 0.107, 'compound': 0.3818}"
1065,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.2263}"
1066,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1067,"{'neg': 0.0, 'neu': 0.527, 'pos': 0.473, 'compound': 0.2003}"
1068,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1069,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1070,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}"
1071,"{'neg': 0.087, 'neu': 0.832, 'pos': 0.081, 'compound': -0.1328}"
1072,"{'neg': 0.226, 'neu': 0.623, 'pos': 0.151, 'compound': -0.7841}"
1073,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1074,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.6046}"
1075,"{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.0258}"
1076,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1077,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1078,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.2924}"
1079,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}"
1080,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1081,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1082,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1083,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1084,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1085,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.6808}"
1086,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.4019}"
1087,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1088,"{'neg': 0.6, 'neu': 0.4, 'pos': 0.0, 'compound': -0.4588}"
1089,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.7906}"
1090,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4926}"
1091,"{'neg': 0.075, 'neu': 0.875, 'pos': 0.05, 'compound': -0.2815}"
1092,"{'neg': 0.0, 'neu': 0.44, 'pos': 0.56, 'compound': 0.9359}"
1093,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
