Thread,Sentiment Scores,Label,Positive Score
753,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
754,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
755,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
756,"{'neg': 0.029, 'neu': 0.913, 'pos': 0.058, 'compound': 0.1968}",neu,0.058
757,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.0516}",neu,0.0
758,"{'neg': 0.028, 'neu': 0.793, 'pos': 0.178, 'compound': 0.9568}",neu,0.178
759,"{'neg': 0.041, 'neu': 0.887, 'pos': 0.073, 'compound': 0.264}",neu,0.073
760,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}",neu,0.204
761,"{'neg': 0.018, 'neu': 0.982, 'pos': 0.0, 'compound': -0.2598}",neu,0.0
762,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.4404}",neu,0.121
763,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.6597}",neu,0.0
764,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
765,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
766,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
767,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
768,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
769,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
770,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.4466}",neu,0.095
771,"{'neg': 0.117, 'neu': 0.826, 'pos': 0.057, 'compound': -0.34}",neu,0.057
772,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.2584}",neu,0.12
773,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.5106}",neu,0.264
774,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
775,"{'neg': 0.045, 'neu': 0.874, 'pos': 0.081, 'compound': 0.3506}",neu,0.081
776,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.8919}",neu,0.102
777,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
778,"{'neg': 0.066, 'neu': 0.883, 'pos': 0.051, 'compound': -0.1458}",neu,0.051
779,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
780,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
781,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4019}",neu,0.162
782,"{'neg': 0.187, 'neu': 0.727, 'pos': 0.087, 'compound': -0.4391}",neu,0.087
783,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.4199}",neu,0.134
784,"{'neg': 0.184, 'neu': 0.76, 'pos': 0.056, 'compound': -0.8828}",neu,0.056
785,"{'neg': 0.021, 'neu': 0.888, 'pos': 0.09, 'compound': 0.6705}",neu,0.09
786,"{'neg': 0.03, 'neu': 0.924, 'pos': 0.045, 'compound': 0.1926}",neu,0.045
787,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.3527}",neu,0.105
788,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
789,"{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.4329}",neu,0.043
790,"{'neg': 0.038, 'neu': 0.918, 'pos': 0.044, 'compound': -0.1416}",neu,0.044
791,"{'neg': 0.096, 'neu': 0.904, 'pos': 0.0, 'compound': -0.3491}",neu,0.0
792,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.0772}",neu,0.075
793,"{'neg': 0.0, 'neu': 0.198, 'pos': 0.802, 'compound': 0.7964}",pos,0.802
794,"{'neg': 0.0, 'neu': 0.51, 'pos': 0.49, 'compound': 0.5859}",neu,0.49
795,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",pos,1.0
796,"{'neg': 0.0, 'neu': 0.96, 'pos': 0.04, 'compound': 0.4501}",neu,0.04
797,"{'neg': 0.0, 'neu': 0.967, 'pos': 0.033, 'compound': 0.4019}",neu,0.033
798,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.0772}",neu,0.091
799,"{'neg': 0.033, 'neu': 0.833, 'pos': 0.134, 'compound': 0.7474}",neu,0.134
800,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
801,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.8271}",neu,0.125
802,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.6124}",neu,0.208
803,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.7003}",neu,0.137
804,"{'neg': 0.044, 'neu': 0.92, 'pos': 0.036, 'compound': -0.1027}",neu,0.036
805,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
806,"{'neg': 0.017, 'neu': 0.871, 'pos': 0.112, 'compound': 0.8777}",neu,0.112
807,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
808,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
809,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
810,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.4574}",neu,0.0
811,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
812,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
813,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.7351}",neu,0.237
814,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
815,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.8674}",neu,0.087
816,"{'neg': 0.133, 'neu': 0.791, 'pos': 0.076, 'compound': -0.4508}",neu,0.076
817,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
818,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.0772}",neu,0.0
819,"{'neg': 0.016, 'neu': 0.897, 'pos': 0.087, 'compound': 0.7615}",neu,0.087
820,"{'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.6249}",pos,0.505
821,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.296}",neu,0.18
822,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.296}",neu,0.216
823,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5106}",neu,0.216
824,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.3612}",neu,0.116
825,"{'neg': 0.019, 'neu': 0.9, 'pos': 0.08, 'compound': 0.7184}",neu,0.08
826,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
827,"{'neg': 0.149, 'neu': 0.786, 'pos': 0.065, 'compound': -0.6317}",neu,0.065
828,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.296}",neu,0.075
829,"{'neg': 0.029, 'neu': 0.772, 'pos': 0.199, 'compound': 0.7941}",neu,0.199
830,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
831,"{'neg': 0.051, 'neu': 0.761, 'pos': 0.188, 'compound': 0.5859}",neu,0.188
832,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",neu,0.185
833,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
834,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.8074}",neu,0.242
835,"{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.34}",neu,0.037
836,"{'neg': 0.098, 'neu': 0.799, 'pos': 0.102, 'compound': 0.0516}",neu,0.102
837,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",neu,0.144
838,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
839,"{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.7713}",neu,0.0
840,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
841,"{'neg': 0.078, 'neu': 0.78, 'pos': 0.142, 'compound': 0.296}",neu,0.142
842,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
843,"{'neg': 0.022, 'neu': 0.897, 'pos': 0.081, 'compound': 0.5423}",neu,0.081
844,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.3612}",neu,0.0
845,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.481}",neu,0.0
846,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
847,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
848,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
849,"{'neg': 0.045, 'neu': 0.885, 'pos': 0.069, 'compound': -0.2824}",neu,0.069
850,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.7385}",neu,0.079
851,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
852,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
853,"{'neg': 0.017, 'neu': 0.781, 'pos': 0.202, 'compound': 0.9574}",neu,0.202
854,"{'neg': 0.092, 'neu': 0.854, 'pos': 0.054, 'compound': -0.578}",neu,0.054
855,"{'neg': 0.064, 'neu': 0.893, 'pos': 0.044, 'compound': -0.2716}",neu,0.044
856,"{'neg': 0.056, 'neu': 0.868, 'pos': 0.076, 'compound': -0.1702}",neu,0.076
857,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.5122}",neu,0.078
858,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2023}",neu,0.13
859,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
860,"{'neg': 0.08, 'neu': 0.835, 'pos': 0.085, 'compound': 0.1007}",neu,0.085
861,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
862,"{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.4019}",neu,0.0
863,"{'neg': 0.0, 'neu': 0.154, 'pos': 0.846, 'compound': 0.6705}",pos,0.846
864,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.3818}",neu,0.175
865,"{'neg': 0.0, 'neu': 0.946, 'pos': 0.054, 'compound': 0.4314}",neu,0.054
866,"{'neg': 0.0, 'neu': 0.472, 'pos': 0.528, 'compound': 0.6808}",pos,0.528
867,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
868,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.7622}",neu,0.166
869,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.5859}",neu,0.059
870,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
871,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
872,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}",neu,0.0
873,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
874,"{'neg': 0.072, 'neu': 0.875, 'pos': 0.054, 'compound': -0.2982}",neu,0.054
875,"{'neg': 0.124, 'neu': 0.813, 'pos': 0.062, 'compound': -0.9228}",neu,0.062
876,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.6124}",neu,0.161
877,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.5819}",neu,0.15
878,"{'neg': 0.079, 'neu': 0.908, 'pos': 0.014, 'compound': -0.9055}",neu,0.014
879,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.7149}",neu,0.153
880,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
881,"{'neg': 0.062, 'neu': 0.837, 'pos': 0.101, 'compound': 0.303}",neu,0.101
882,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.6652}",neu,0.11
883,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
884,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
885,"{'neg': 0.0, 'neu': 0.968, 'pos': 0.032, 'compound': 0.0772}",neu,0.032
886,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.5994}",neu,0.093
887,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4003}",neu,0.197
888,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.7579}",neu,0.067
889,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.8221}",neu,0.153
890,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
891,"{'neg': 0.113, 'neu': 0.836, 'pos': 0.05, 'compound': -0.7243}",neu,0.05
892,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
893,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.5191}",neu,0.143
894,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
895,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.8655}",neu,0.203
896,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
897,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.4926}",neu,0.166
898,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
899,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.8658}",neu,0.0
900,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
901,"{'neg': 0.706, 'neu': 0.294, 'pos': 0.0, 'compound': -0.34}",neg,0.0
902,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
903,"{'neg': 0.095, 'neu': 0.851, 'pos': 0.053, 'compound': -0.4389}",neu,0.053
904,"{'neg': 0.02, 'neu': 0.98, 'pos': 0.0, 'compound': -0.323}",neu,0.0
905,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
906,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
907,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
908,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.4199}",neu,0.141
909,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
910,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.296}",neu,0.167
911,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.765}",neu,0.144
912,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.6858}",neu,0.124
913,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
914,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
915,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
916,"{'neg': 0.045, 'neu': 0.925, 'pos': 0.03, 'compound': -0.3038}",neu,0.03
917,"{'neg': 0.043, 'neu': 0.732, 'pos': 0.225, 'compound': 0.7717}",neu,0.225
918,"{'neg': 0.027, 'neu': 0.927, 'pos': 0.046, 'compound': 0.3071}",neu,0.046
919,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
920,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
921,"{'neg': 0.111, 'neu': 0.788, 'pos': 0.101, 'compound': 0.1531}",neu,0.101
922,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.504}",neu,0.087
923,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.8412}",neu,0.117
924,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
925,"{'neg': 0.052, 'neu': 0.927, 'pos': 0.021, 'compound': -0.3343}",neu,0.021
926,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
927,"{'neg': 0.04, 'neu': 0.96, 'pos': 0.0, 'compound': -0.5574}",neu,0.0
928,"{'neg': 0.056, 'neu': 0.899, 'pos': 0.045, 'compound': -0.1511}",neu,0.045
929,"{'neg': 0.064, 'neu': 0.824, 'pos': 0.112, 'compound': -0.1901}",neu,0.112
930,"{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.928}",neu,0.165
931,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}",neu,0.061
932,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.2263}",neu,0.182
933,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
934,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
935,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
936,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
937,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.8691}",neu,0.299
938,"{'neg': 0.024, 'neu': 0.84, 'pos': 0.136, 'compound': 0.8642}",neu,0.136
939,"{'neg': 0.074, 'neu': 0.903, 'pos': 0.023, 'compound': -0.6419}",neu,0.023
940,"{'neg': 0.0, 'neu': 0.966, 'pos': 0.034, 'compound': 0.2982}",neu,0.034
941,"{'neg': 0.103, 'neu': 0.757, 'pos': 0.14, 'compound': 0.1977}",neu,0.14
942,"{'neg': 0.024, 'neu': 0.877, 'pos': 0.099, 'compound': 0.7003}",neu,0.099
943,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3291}",neu,0.122
944,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
945,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
946,"{'neg': 0.117, 'neu': 0.883, 'pos': 0.0, 'compound': -0.5518}",neu,0.0
947,"{'neg': 0.008, 'neu': 0.908, 'pos': 0.085, 'compound': 0.9406}",neu,0.085
948,"{'neg': 0.044, 'neu': 0.936, 'pos': 0.019, 'compound': -0.4588}",neu,0.019
949,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}",neu,0.135
950,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
951,"{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.5023}",neu,0.043
952,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
953,"{'neg': 0.042, 'neu': 0.907, 'pos': 0.05, 'compound': 0.3939}",neu,0.05
954,"{'neg': 0.027, 'neu': 0.887, 'pos': 0.086, 'compound': 0.6486}",neu,0.086
955,"{'neg': 0.137, 'neu': 0.753, 'pos': 0.11, 'compound': -0.1025}",neu,0.11
956,"{'neg': 0.059, 'neu': 0.797, 'pos': 0.144, 'compound': 0.4436}",neu,0.144
957,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.4199}",neu,0.285
958,"{'neg': 0.031, 'neu': 0.886, 'pos': 0.082, 'compound': 0.4836}",neu,0.082
959,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
960,"{'neg': 0.049, 'neu': 0.894, 'pos': 0.057, 'compound': -0.09}",neu,0.057
961,"{'neg': 0.013, 'neu': 0.927, 'pos': 0.059, 'compound': 0.705}",neu,0.059
962,"{'neg': 0.073, 'neu': 0.896, 'pos': 0.031, 'compound': -0.5267}",neu,0.031
963,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.743}",neu,0.077
964,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.4767}",neu,0.193
965,"{'neg': 0.027, 'neu': 0.949, 'pos': 0.024, 'compound': -0.0387}",neu,0.024
966,"{'neg': 0.014, 'neu': 0.906, 'pos': 0.08, 'compound': 0.8402}",neu,0.08
967,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.6879}",neu,0.0
968,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.8767}",neu,0.191
969,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
970,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.5122}",neu,0.132
971,"{'neg': 0.163, 'neu': 0.739, 'pos': 0.098, 'compound': -0.34}",neu,0.098
972,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
973,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
974,"{'neg': 0.057, 'neu': 0.898, 'pos': 0.045, 'compound': 0.3872}",neu,0.045
975,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.5093}",neu,0.102
976,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.2263}",neu,0.0
977,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.3612}",neu,0.052
978,"{'neg': 0.148, 'neu': 0.742, 'pos': 0.109, 'compound': -0.2023}",neu,0.109
979,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.34}",neg,0.0
980,"{'neg': 0.165, 'neu': 0.787, 'pos': 0.048, 'compound': -0.7269}",neu,0.048
981,"{'neg': 0.064, 'neu': 0.722, 'pos': 0.214, 'compound': 0.68}",neu,0.214
982,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
983,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
984,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
985,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.1901}",neu,0.055
986,"{'neg': 0.0, 'neu': 0.964, 'pos': 0.036, 'compound': 0.5399}",neu,0.036
987,"{'neg': 0.063, 'neu': 0.909, 'pos': 0.028, 'compound': -0.6767}",neu,0.028
988,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.7906}",pos,0.583
989,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
990,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.8979}",neu,0.225
991,"{'neg': 0.027, 'neu': 0.897, 'pos': 0.076, 'compound': 0.907}",neu,0.076
992,"{'neg': 0.116, 'neu': 0.806, 'pos': 0.078, 'compound': -0.128}",neu,0.078
993,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
994,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4215}",neu,0.135
995,"{'neg': 0.014, 'neu': 0.903, 'pos': 0.083, 'compound': 0.8057}",neu,0.083
996,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}",neu,0.278
997,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
998,"{'neg': 0.037, 'neu': 0.815, 'pos': 0.148, 'compound': 0.7926}",neu,0.148
999,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.2263}",neu,0.0
1000,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.743}",neu,0.226
1001,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.7059}",neu,0.172
1002,"{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.7685}",neu,0.0
1003,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
1004,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
1005,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
1006,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.8221}",neu,0.163
1007,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.8687}",neu,0.0
1008,"{'neg': 0.031, 'neu': 0.961, 'pos': 0.008, 'compound': -0.5862}",neu,0.008
1009,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
1010,"{'neg': 0.059, 'neu': 0.798, 'pos': 0.143, 'compound': 0.9431}",neu,0.143
1011,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
1012,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
1013,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
1014,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.7845}",neu,0.154
1015,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4199}",pos,0.583
1016,"{'neg': 0.046, 'neu': 0.719, 'pos': 0.235, 'compound': 0.7165}",neu,0.235
1017,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.0772}",neu,0.067
1018,"{'neg': 0.039, 'neu': 0.91, 'pos': 0.051, 'compound': 0.2325}",neu,0.051
1019,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.8313}",neu,0.286
1020,"{'neg': 0.045, 'neu': 0.901, 'pos': 0.054, 'compound': 0.1179}",neu,0.054
1021,"{'neg': 0.136, 'neu': 0.777, 'pos': 0.087, 'compound': -0.3736}",neu,0.087
1022,"{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.8442}",neu,0.233
