Thread,Sentiment Scores,Label,Positive Score
699,"{'neg': 0.086, 'neu': 0.86, 'pos': 0.054, 'compound': -0.2617}",neu,0.054
700,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.34}",neu,0.082
701,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
702,"{'neg': 0.036, 'neu': 0.893, 'pos': 0.071, 'compound': 0.4137}",neu,0.071
703,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.4137}",neu,0.216
704,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
705,"{'neg': 0.079, 'neu': 0.878, 'pos': 0.042, 'compound': -0.296}",neu,0.042
706,"{'neg': 0.019, 'neu': 0.847, 'pos': 0.133, 'compound': 0.8875}",neu,0.133
707,"{'neg': 0.085, 'neu': 0.88, 'pos': 0.035, 'compound': -0.6199}",neu,0.035
708,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.4019}",neu,0.0
709,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.34}",neu,0.098
710,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
711,"{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.5514}",neu,0.233
712,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.5574}",neu,0.18
713,"{'neg': 0.027, 'neu': 0.92, 'pos': 0.054, 'compound': 0.222}",neu,0.054
714,"{'neg': 0.048, 'neu': 0.897, 'pos': 0.055, 'compound': 0.0772}",neu,0.055
715,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
716,"{'neg': 0.0, 'neu': 0.967, 'pos': 0.033, 'compound': 0.4039}",neu,0.033
717,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
718,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
719,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
720,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",neu,0.42
721,"{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.2263}",neu,0.06
722,"{'neg': 0.136, 'neu': 0.68, 'pos': 0.185, 'compound': 0.3626}",neu,0.185
723,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.4019}",neu,0.085
724,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
725,"{'neg': 0.081, 'neu': 0.817, 'pos': 0.101, 'compound': -0.3527}",neu,0.101
726,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
727,"{'neg': 0.029, 'neu': 0.911, 'pos': 0.059, 'compound': 0.2649}",neu,0.059
728,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",neu,0.0
729,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.431}",neu,0.0
730,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
731,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.861}",neu,0.323
732,"{'neg': 0.06, 'neu': 0.888, 'pos': 0.052, 'compound': -0.4234}",neu,0.052
733,"{'neg': 0.029, 'neu': 0.829, 'pos': 0.142, 'compound': 0.9851}",neu,0.142
734,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
735,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
736,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.466}",neu,0.152
737,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
738,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
739,"{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.2057}",neu,0.0
740,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.5106}",neu,0.109
741,"{'neg': 0.064, 'neu': 0.826, 'pos': 0.11, 'compound': 0.3378}",neu,0.11
742,"{'neg': 0.098, 'neu': 0.549, 'pos': 0.353, 'compound': 0.7579}",neu,0.353
743,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2263}",neu,0.0
744,"{'neg': 0.057, 'neu': 0.889, 'pos': 0.055, 'compound': -0.3684}",neu,0.055
745,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
746,"{'neg': 0.157, 'neu': 0.736, 'pos': 0.107, 'compound': -0.128}",neu,0.107
747,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
748,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.7796}",neu,0.167
749,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
750,"{'neg': 0.034, 'neu': 0.894, 'pos': 0.072, 'compound': 0.25}",neu,0.072
751,"{'neg': 0.376, 'neu': 0.624, 'pos': 0.0, 'compound': -0.8142}",neu,0.0
752,"{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.6249}",neu,0.282
753,"{'neg': 0.043, 'neu': 0.853, 'pos': 0.104, 'compound': 0.8267}",neu,0.104
754,"{'neg': 0.071, 'neu': 0.785, 'pos': 0.144, 'compound': 0.4215}",neu,0.144
755,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
756,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
757,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
758,"{'neg': 0.031, 'neu': 0.745, 'pos': 0.223, 'compound': 0.9567}",neu,0.223
759,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
760,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.0772}",neu,0.178
761,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.5093}",neu,0.096
762,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}",neu,0.0
763,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
764,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
765,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
766,"{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.296}",neu,0.0
767,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
768,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.8934}",neu,0.146
769,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",neu,0.185
770,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.6486}",neu,0.202
771,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.6369}",neu,0.184
772,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
773,"{'neg': 0.595, 'neu': 0.405, 'pos': 0.0, 'compound': -0.5267}",neg,0.0
774,"{'neg': 0.117, 'neu': 0.852, 'pos': 0.032, 'compound': -0.5423}",neu,0.032
775,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
776,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
777,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.3612}",neu,0.072
778,"{'neg': 0.0, 'neu': 0.973, 'pos': 0.027, 'compound': 0.1154}",neu,0.027
779,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
780,"{'neg': 0.117, 'neu': 0.727, 'pos': 0.157, 'compound': 0.2744}",neu,0.157
781,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",neu,0.149
782,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.8225}",neu,0.217
783,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
784,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.128}",neu,0.097
785,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.5191}",neu,0.1
786,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.6597}",neu,0.278
787,"{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.1531}",neu,0.0
788,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",neu,0.225
789,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
790,"{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.34}",neu,0.0
791,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
792,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
793,"{'neg': 0.065, 'neu': 0.888, 'pos': 0.047, 'compound': -0.075}",neu,0.047
794,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.4137}",neu,0.14
795,"{'neg': 0.061, 'neu': 0.91, 'pos': 0.03, 'compound': -0.4871}",neu,0.03
796,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.3612}",neu,0.059
797,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}",neu,0.0
798,"{'neg': 0.059, 'neu': 0.796, 'pos': 0.145, 'compound': 0.6385}",neu,0.145
799,"{'neg': 0.225, 'neu': 0.642, 'pos': 0.133, 'compound': -0.25}",neu,0.133
800,"{'neg': 0.116, 'neu': 0.831, 'pos': 0.053, 'compound': -0.3314}",neu,0.053
801,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}",neu,0.094
802,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
803,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.4939}",neu,0.16
804,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.2023}",neu,0.067
805,"{'neg': 0.093, 'neu': 0.761, 'pos': 0.145, 'compound': 0.128}",neu,0.145
806,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}",neu,0.381
807,"{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.3691}",neu,0.0
808,"{'neg': 0.084, 'neu': 0.783, 'pos': 0.133, 'compound': 0.0772}",neu,0.133
809,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.0772}",neu,0.075
810,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
811,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.4215}",neu,0.0
812,"{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.5859}",neu,0.0
813,"{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.7003}",neu,0.362
814,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
815,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.7096}",neu,0.164
816,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.3204}",neu,0.069
817,"{'neg': 0.201, 'neu': 0.608, 'pos': 0.192, 'compound': -0.0706}",neu,0.192
818,"{'neg': 0.04, 'neu': 0.922, 'pos': 0.038, 'compound': -0.0258}",neu,0.038
819,"{'neg': 0.0, 'neu': 0.964, 'pos': 0.036, 'compound': 0.3164}",neu,0.036
820,"{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.2382}",neu,0.051
821,"{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.4019}",neu,0.0
822,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
823,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.7096}",neu,0.162
824,"{'neg': 0.069, 'neu': 0.692, 'pos': 0.239, 'compound': 0.4946}",neu,0.239
825,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
826,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
827,"{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.3071}",neu,0.066
828,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.5023}",neu,0.124
829,"{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.9638}",neu,0.169
830,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.8305}",neu,0.0
831,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",neu,0.184
832,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
833,"{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.8602}",neu,0.0
834,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
835,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.5323}",neu,0.08
836,"{'neg': 0.046, 'neu': 0.954, 'pos': 0.0, 'compound': -0.1232}",neu,0.0
837,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}",neu,0.204
838,"{'neg': 0.07, 'neu': 0.817, 'pos': 0.113, 'compound': 0.1462}",neu,0.113
839,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.0572}",neu,0.0
840,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
841,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
842,"{'neg': 0.0, 'neu': 0.937, 'pos': 0.063, 'compound': 0.1406}",neu,0.063
843,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4926}",neu,0.444
844,"{'neg': 0.0, 'neu': 0.982, 'pos': 0.018, 'compound': 0.0772}",neu,0.018
845,"{'neg': 0.0, 'neu': 0.968, 'pos': 0.032, 'compound': 0.0258}",neu,0.032
846,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",neu,0.182
847,"{'neg': 0.089, 'neu': 0.821, 'pos': 0.089, 'compound': 0.0}",neu,0.089
848,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.7227}",neu,0.138
849,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
850,"{'neg': 0.02, 'neu': 0.852, 'pos': 0.128, 'compound': 0.8062}",neu,0.128
851,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.7644}",neu,0.08
852,"{'neg': 0.052, 'neu': 0.948, 'pos': 0.0, 'compound': -0.4423}",neu,0.0
853,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
854,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
855,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
856,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
857,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
858,"{'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.8356}",pos,0.526
859,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.9114}",neu,0.148
860,"{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.4404}",neu,0.0
861,"{'neg': 0.062, 'neu': 0.804, 'pos': 0.135, 'compound': 0.4724}",neu,0.135
862,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
863,"{'neg': 0.031, 'neu': 0.928, 'pos': 0.041, 'compound': -0.2413}",neu,0.041
864,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
865,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",neu,0.385
866,"{'neg': 0.0, 'neu': 0.254, 'pos': 0.746, 'compound': 0.8313}",pos,0.746
867,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
868,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
869,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.6697}",neu,0.379
870,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
871,"{'neg': 0.371, 'neu': 0.0, 'pos': 0.629, 'compound': 0.2263}",pos,0.629
872,"{'neg': 0.033, 'neu': 0.879, 'pos': 0.088, 'compound': 0.5719}",neu,0.088
873,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.34}",neu,0.098
874,"{'neg': 0.019, 'neu': 0.908, 'pos': 0.073, 'compound': 0.7269}",neu,0.073
875,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.3818}",neu,0.0
876,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
877,"{'neg': 0.0, 'neu': 0.421, 'pos': 0.579, 'compound': 0.6705}",pos,0.579
878,"{'neg': 0.097, 'neu': 0.903, 'pos': 0.0, 'compound': -0.5499}",neu,0.0
879,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.296}",neu,0.0
880,"{'neg': 0.041, 'neu': 0.861, 'pos': 0.097, 'compound': 0.4588}",neu,0.097
881,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
882,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.4404}",neu,0.083
883,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.2023}",neu,0.107
884,"{'neg': 0.017, 'neu': 0.826, 'pos': 0.157, 'compound': 0.9304}",neu,0.157
885,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
886,"{'neg': 0.066, 'neu': 0.838, 'pos': 0.096, 'compound': 0.1573}",neu,0.096
887,"{'neg': 0.038, 'neu': 0.862, 'pos': 0.099, 'compound': 0.713}",neu,0.099
888,"{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.481}",neu,0.309
889,"{'neg': 0.036, 'neu': 0.895, 'pos': 0.069, 'compound': 0.4208}",neu,0.069
890,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
891,"{'neg': 0.145, 'neu': 0.773, 'pos': 0.081, 'compound': -0.1901}",neu,0.081
892,"{'neg': 0.086, 'neu': 0.787, 'pos': 0.127, 'compound': 0.2444}",neu,0.127
893,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.3612}",neu,0.055
894,"{'neg': 0.047, 'neu': 0.953, 'pos': 0.0, 'compound': -0.5803}",neu,0.0
895,"{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.4019}",neu,0.0
896,"{'neg': 0.099, 'neu': 0.862, 'pos': 0.039, 'compound': -0.4456}",neu,0.039
897,"{'neg': 0.03, 'neu': 0.866, 'pos': 0.105, 'compound': 0.7323}",neu,0.105
898,"{'neg': 0.044, 'neu': 0.829, 'pos': 0.127, 'compound': 0.4588}",neu,0.127
899,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
900,"{'neg': 0.051, 'neu': 0.833, 'pos': 0.116, 'compound': 0.4215}",neu,0.116
901,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",neu,0.185
902,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.5514}",neu,0.12
903,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.4497}",neu,0.067
904,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.296}",neg,0.0
905,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
906,"{'neg': 0.072, 'neu': 0.86, 'pos': 0.068, 'compound': -0.1748}",neu,0.068
907,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}",neu,0.224
908,"{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.8271}",neu,0.401
909,"{'neg': 0.021, 'neu': 0.911, 'pos': 0.069, 'compound': 0.5803}",neu,0.069
910,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
911,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.7712}",neu,0.34
912,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
913,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
914,"{'neg': 0.047, 'neu': 0.872, 'pos': 0.081, 'compound': 0.3939}",neu,0.081
915,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.5574}",neu,0.265
916,"{'neg': 0.068, 'neu': 0.798, 'pos': 0.134, 'compound': 0.4522}",neu,0.134
917,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
918,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
919,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
920,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.0772}",neu,0.115
921,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
922,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.5719}",neu,0.118
923,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
924,"{'neg': 0.075, 'neu': 0.801, 'pos': 0.124, 'compound': 0.25}",neu,0.124
925,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
926,"{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.631}",neu,0.0
927,"{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.4215}",neu,0.432
928,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
929,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
930,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
931,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
932,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}",neu,0.0
933,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.4215}",neu,0.0
934,"{'neg': 0.233, 'neu': 0.593, 'pos': 0.174, 'compound': -0.3612}",neu,0.174
935,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.3595}",neu,0.0
936,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4215}",neu,0.091
937,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.6249}",neu,0.121
938,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.7602}",neu,0.318
939,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.7876}",neu,0.218
940,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.6705}",neu,0.155
941,"{'neg': 0.139, 'neu': 0.758, 'pos': 0.103, 'compound': -0.168}",neu,0.103
942,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.5514}",neu,0.14
943,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}",neu,0.0
944,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
945,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
946,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.4588}",neu,0.125
947,"{'neg': 0.045, 'neu': 0.852, 'pos': 0.103, 'compound': 0.4973}",neu,0.103
948,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
949,"{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.3865}",neu,0.0
950,"{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.6652}",neu,0.0
951,"{'neg': 0.029, 'neu': 0.865, 'pos': 0.106, 'compound': 0.9179}",neu,0.106
952,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.4767}",neu,0.0
953,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
954,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
955,"{'neg': 0.103, 'neu': 0.826, 'pos': 0.071, 'compound': -0.2755}",neu,0.071
956,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.6705}",neu,0.268
957,"{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.2263}",neu,0.0
958,"{'neg': 0.071, 'neu': 0.9, 'pos': 0.03, 'compound': -0.3716}",neu,0.03
959,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.5859}",neu,0.304
960,"{'neg': 0.079, 'neu': 0.791, 'pos': 0.13, 'compound': 0.1091}",neu,0.13
961,"{'neg': 0.122, 'neu': 0.78, 'pos': 0.098, 'compound': -0.128}",neu,0.098
962,"{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.4329}",neu,0.0
963,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
964,"{'neg': 0.11, 'neu': 0.816, 'pos': 0.073, 'compound': -0.2263}",neu,0.073
965,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.2755}",neu,0.11
966,"{'neg': 0.0, 'neu': 0.908, 'pos': 0.092, 'compound': 0.4137}",neu,0.092
967,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.1695}",neu,0.0
968,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
